site_id,serial_share,filings_pandemic,filings_past_year,filings_past_month,filings_pandemic_pct_hist,filings_past_year_pct_hist,filings_past_month_pct_hist,median_rent,renter_hh,hhs_threatened_rate,eviction_filing_rate,site,latest_update
45019,0.3765296517100722,40646,,932,0.558984514673928,,0.6517482517482518,1665,65685,0.0970388977696582,,charleston,2025-02-01
39035,0.1680335338071806,25626,,543,0.6293994842195751,,0.8044444444444444,939,95834,0.05725525387649477,,cleveland,2025-02-01
39049,0.280949599022784,96877,,2355,1.0817034453753365,,1.4531057178115971,1287,274822,0.06851343778882331,,columbus,2025-02-01
09,0.16124678663239075,75102,,1695,0.7954624892758406,,1.121031746031746,1463,494848,0.03144399896533885,,connecticut,2025-01-01
09001,0.17080125463358997,15617,,349,0.8127222578798546,,1.0640243902439024,1644,118307,0.02964321637772913,,bridgeport,2025-01-01
09003,0.14649956784788246,24346,,581,0.839411108940249,,1.2521551724137931,1221,121667,0.03803825194999465,,hartford,2025-01-01
48113,0.211810670595017,156292,,3885,0.791893192815342,,1.0363684865730027,1597,493482,0.06327687737344018,,dallas,2025-02-01
10003,0.3407147862648914,33848,,518,0.611465888665083,,0.5211267605633803,1393,67569,0.10559576136985896,,wilmington,2025-02-01
10,0.33773234200743496,51276,,887,0.5959484431840634,,0.5636219221604448,1358,108917,0.0987908223693271,,delaware,2025-02-01
48439,0.24406253729562,171872,,4162,0.9357028237622307,,1.2667782681479227,1618,458787,0.07305350849086831,,fortworth,2025-02-01
48201,0.23435548152995064,309795,,7205,1.0840075685804187,,1.2692680348806482,1403,848172,0.07928108921303698,,houston,2025-02-01
45045,0.3601909877648463,60435,,1315,0.8542200392233078,,0.9504878930249367,1295,72371,0.13890923159829213,,greenville,2025-02-01
12103,0.08799266727772685,79538,,1671,0.94143965532547,,1.1701680672268908,1764,368395,0.03553794161158539,,tampa,2025-01-01
18,0.20304559180967813,302905,,6559,0.8476198338088116,,0.9666556132788033,1044,814438,0.06668156446531227,,indiana,2025-02-01
18141,0.1753410813542193,11503,,225,0.7678392630665509,,0.7936507936507936,1077,33066,0.05984999697574548,,southbend,2025-02-01
12031,0.1623199688594784,57854,,1474,0.9887443046454952,,1.3139597076127651,1516,177265,0.07246213296477026,,jacksonville,2025-02-01
47157,0.2750867169965313,113498,,1385,0.8770741527101875,,0.7067227962750351,1226,168231,0.1456628088758909,,memphis,2025-01-01
29,0.15278568645667875,154071,,3443,0.7428581071633487,,0.9101843896636045,1019,798230,0.0418012352329529,,missouri,2025-02-01
29095,0.16131787675411838,34617,,683,0.7774995227239547,,0.8550860719874804,1197,122597,0.06684502883431079,,kansascity,2025-02-01
29510,0.16521988664897053,59383,,1505,0.8071851892127012,,1.1965811965811965,1129,201627,0.06913260624817112,,stlouis,2025-02-01
44007,0.19754623044096728,24038,,391,0.7790949236316493,,0.6607520067596113,1369,111239,0.05055780796303454,,providence,2025-02-01
44,0.2031928301358353,31615,,532,0.7792944076413496,,0.6643771464252264,1365,159990,0.04463403962747671,,rhode_island,2025-02-01
55,0.18513375536042476,113149,,2103,0.8329415402131879,,0.9888714733542303,1071,800791,0.03057601796223983,,wisconsin,2025-02-01
55079,0.24496701065809504,55436,,856,0.8672281738085703,,0.795243403939056,1084,188131,0.0628391918397287,,milwaukee,2025-02-01
48453,,35362,,1287,0.78378438282687235,,1.5291089108910885,1770,291290,,,austin,2025-02-01
47037,,52047,,1325,1.0367239891109488,,1.2777242044358728,1620,161248,,,nashville,2025-02-01
35001,,35206,,778,0.6608435581862432,,0.7792988313856429,1206,100491,,,albuquerque,2025-02-01
39061,,56187,,1158,0.8952477159527991,,1.0191867628938567,1053,151115,,,cincinnati,2025-02-01
12001,,8229,,197,1.1047367596715367,,1.314794215795331,1370,53954,,,gainesville,2024-10-01
12086,,70471,,1527,0.842198984164924,,1.0032851511169514,1864,453324,,,miami,2024-10-01
36061,,444897,,4612,0.4049218956916351,,0.23124362809820706,1812,2291001,,,newyork,2025-02-01
42101,,51623,,1236,0.49996368161854077,,0.6822133296536498,1390,331415,,,philadelphia,2025-02-01
04013,,310921,,7594,0.9913636978142369,,1.3327951139036118,1766,606114,,,phoenix,2025-02-01
32003,,218988,,3911,1.2245750449804351,,1.2015360983102918,1654,371427,,,lasvegas,2025-02-01
22071,,,,,,,,1203,68383,,,neworleans,
18097,,110087,,2337,0.7518319959023391,,0.8205038181339419,1187,174089,,,indianapolis,2025-02-01
12099,,32610,,806,0.8449317482046388,,1.1558317399617595,1982,170772,,,palmbeach,2024-10-01
42,,443368,,10263,0.794979469616826,,1.0178518298125558,1197,1626438,,,pennsylvania,2025-02-01
42003,,47750,,1207,0.6616954002106503,,0.9111636145663251,1154,187052,,,pittsburgh,2025-02-01
35,,57896,,1283,0.6994044383237299,,0.8249035576510947,1084,263167,,,newmexico,2025-02-01
12011,,63450,,1540,0.849716091707735,,1.1600753295668549,1961,273695,,,fortlauderdale,2024-10-01
27053,,42030,,1354,1.0577010792803958,,1.7630208333333333,1421,300194,,,minneapolis,2025-02-01
27,,79759,,2439,0.9678124900461555,,1.5760904684975767,1264,656737,,,minnesota,2025-02-01
51760,,69127,,2066,0.580841807636641,,0.8563730569948187,1494,87921,,,richmond,2025-02-01
51,,471157,,14005,0.5914524682244692,,0.8985051645602105,1567,1095593,,,virginia,2025-02-01
0,,4185893,0,0,0.7464457137215648,,,,14734516,,,all_sites,2025-02-01
