share,last_year,postpandemic,renters
white_share,0.3706354102287263,0.3741353130462822,0.4841833325429183
black_share,0.40369975867746727,0.4095279940864041,0.2694152312434253
hispanic_share,0.1619022997099785,0.1534746316927548,0.17313084827300879
other_share,0.06376253138382797,0.06286206117455884,0.07327058794064767
female_share,0.5415920343532123,0.5393713727844379,0.5263286650551782
