site_id,serial_share,filings_pandemic,filings_past_year,filings_past_month,filings_pandemic_pct_hist,filings_past_year_pct_hist,filings_past_month_pct_hist,median_rent,renter_hh,hhs_threatened_rate,eviction_filing_rate,site,latest_update
45019,0.3765296517100722,33680,10321,860,0.5400833056048877,0.6918487732940073,0.6979103266382634,1346,57055,0.1117167645254579,0.18089562702655332,charleston,2024-06-01
39035,0.1680335338071806,21612,6312,457,0.617878508480391,0.7583576127113808,0.614453781512605,799,104282,0.05261694252124048,0.06052818319556587,cleveland,2024-06-01
39049,0.280949599022784,79847,25275,2624,1.0342205815685512,1.3796648410633385,1.6174234641462946,1102,257009,0.07326202584345295,0.09834285958857472,columbus,2024-06-01
09,0.16124678663239075,63117,20492,1553,0.7661534726577509,1.0410133098519991,0.9757068062827206,1277,476797,0.032634433522023,0.04297845833761538,connecticut,2024-06-01
09001,0.17080125463358997,13205,4425,337,0.7860430969482911,1.1052368662059775,1.0160804020100491,1644,118307,0.02964321637772913,0.03740268961261802,bridgeport,2024-06-01
09003,0.14649956784788246,20292,6661,487,0.802615792318747,1.1014165242793363,1.0096751900483767,1221,121667,0.03803825194999465,0.05474779521151997,hartford,2024-06-01
48113,0.211810670595017,131349,38063,3280,0.7772114847899706,0.9431027932407207,0.9899396378269628,1273,482309,0.06474272717282904,0.07891828682442169,dallas,2024-06-01
10003,0.3407147862648914,27090,7810,579,0.5699318353951023,0.6911963183397128,0.6151394422310758,1236,70242,0.10157740383246491,0.11118703909341988,wilmington,2024-06-01
10,0.33773234200743496,41314,11939,926,0.559190869193001,0.6797426554315645,0.6315430520034101,1208,108545,0.09912939333916809,0.1099912478695472,delaware,2024-06-01
48439,0.24406253729562,139512,46920,3734,0.8881433511954686,1.2495339547270305,1.193638615839527,1287,442278,0.07578039151845671,0.10608712167460285,fortworth,2024-06-01
48201,0.23435548152995064,257718,83313,6514,1.0564172249156862,1.4264520188508838,1.4077475822572802,1168,832215,0.08080123525771586,0.10010994754961158,houston,2024-06-01
45045,0.3601909877648463,50551,15227,1294,0.8349913075077531,1.0511709783752998,1.1621014818140998,1077,61820,0.1626172759624717,0.2463118731802006,greenville,2024-06-01
12103,0.08799266727772685,68321,20329,1611,0.9258685819795708,1.155417886271278,1.094429347826087,1313,350246,0.03737944187799432,0.05804206186508911,tampa,2024-06-01
18,0.20304559180967813,251945,71807,6063,0.8222667532628597,0.9847940945543315,0.9636045772409408,905,774845,0.07008885648097361,0.0926727280940059,indiana,2024-06-01
18141,0.1753410813542193,9370,2670,206,0.7271175260931984,0.8719790986283474,0.7751646284101599,906,32277,0.06131300926356229,0.08272144251324473,southbend,2024-06-01
12031,0.1623199688594784,48370,14381,1108,0.9685545169842452,1.2071078431372548,1.1663157894736842,1203,166485,0.0771540979667838,0.08638015436826141,jacksonville,2024-06-01
47157,0.2750867169965313,95965,29685,1975,0.8488609173695174,1.101555759650441,0.8564614050303556,1043,163597,0.1497888103082575,0.18145198261581813,memphis,2024-06-01
27,0.13063861414441713,61279,21753,1692,0.8664649406840773,1.2916499665998664,1.1862238191219,1113,615932,0.02839761532117182,0.035317210341401326,minnesota,2024-06-01
27053,0.12527869200552075,31678,12147,1004,0.9291813785340564,1.494624482827568,1.4751147842056933,1265,274851,0.03426947691658389,0.044194854666710325,minneapolis,2024-06-01
29,0.15278568645667875,127550,34630,3111,0.7179565117051396,0.8189132786681722,0.8531468531468531,882,770131,0.0433263951197913,0.04496637585034234,missouri,2024-06-01
29095,0.16131787675411838,28635,8370,762,0.7516487843291663,0.923484305180118,0.9697741011772192,1044,122228,0.06704683051346663,0.06847858101253396,kansascity,2024-06-01
29510,0.16521988664897053,48270,14715,1385,0.7640831832841963,0.9786349655000416,1.0289747399702822,951,198599,0.07018665753603996,0.07409402867083922,stlouis,2024-06-01
44007,0.19754623044096728,20764,6372,492,0.7847242561956141,1.0093058250504892,0.9429803545759463,1116,108750,0.05171494252873563,0.05859310344827586,providence,2024-06-01
44,0.2031928301358353,27259,8268,642,0.8416778596019947,1.0635998765050942,1.1411304656949874,1142,161721,0.04415629386412401,0.051125085795907764,rhode_island,2024-06-01
55,0.18513375536042476,96161,27963,2360,0.8249536740483164,1.0078088396064346,0.9330521876647351,921,781395,0.03133498422692748,0.03578599811874916,wisconsin,2024-06-01
55079,0.24496701065809504,47656,14251,1226,0.8692036069688038,1.0941602813138216,1.0345991561181436,954,193302,0.06115818770628343,0.07372401734074142,milwaukee,2024-06-01
48453,,26415,10820,1051,0.6843116513028648,1.1735145785506407,1.4247627654767279,1437,270488,,0.04000177457040608,austin,2024-06-01
47037,,39109,11384,941,0.92648278149356,1.3016235993597067,1.3118029739776957,1316,146398,,0.0933127501741827,nashville,2024-04-01
42,,364554,115365,9586,0.7589222610243412,1.007207120687623,1.0058497940767557,1036,1571478,,0.07341178177486417,pennsylvania,2024-06-01
42003,,37905,13700,1181,0.6116074959019772,0.9274755691426267,0.919866365125862,972,186277,,0.07354638522200808,pittsburgh,2024-06-01
51760,,54306,20097,1670,0.5316650880014098,0.8276841975206952,0.852475752935171,1203,87693,,0.22917450651705382,richmond,2024-06-01
51,,376018,137714,11221,0.5501178210134946,0.8465807740580412,0.8492393854537198,1331,1079291,,0.12759672785189535,virginia,2024-06-01
35001,,29051,9093,726,0.6367016846627019,0.8340161428396718,0.8243754731264191,946,103857,,0.08755307778965309,albuquerque,2024-06-01
39061,,46921,13626,1285,0.8732867788837355,1.0646643330416303,1.1473214285714286,906,143075,,0.09523676393499912,cincinnati,2024-06-01
12001,,6393,1406,148,1.0320723241672494,1.4494845360824742,1.2016238159675205,1134,47058,,0.05121946776925739,gainesville,2024-01-01
12086,,131803,27906,3804,0.8006969995808285,1.0603120725467352,1.0772643602208891,1520,908385,,0.05266363617062935,miami,2024-01-01
36061,,371113,124101,7856,0.3925370161109773,0.5496861808856038,0.4529259152493514,1640,2177959,,0.056980411476983725,newyork,2024-06-01
42101,,42461,12467,1028,0.4797500748532594,0.5894353628121934,0.6329074957672772,1181,311986,,0.03996012641592892,philadelphia,2024-06-01
04013,,270172,104489,7101,1.007205509112762,1.6342544512706296,1.3684717671998459,1389,583611,,0.17903877754189007,phoenix,2024-06-01
35,,48193,14776,1142,0.33802648960172105,0.4361961741320951,0.40117096018735454,906,254299,,0.05810482935442137,newmexico,2024-06-01
32003,,186350,53209,3988,1.2130799112729853,1.4568428546004628,1.2857257999516403,1325,370204,,0.14372886300526197,lasvegas,2024-06-01
22071,,18671,5576,466,0.7377800608527285,1.0016166696604993,1.0152505446623095,1082,75311,,0.080770526097238,neworleans,2024-05-01
18097,,92220,26100,2175,0.734823644715716,0.8741595424896801,0.8642097943776696,960,169686,,0.1538135143736077,indianapolis,2024-06-01
0,,3481262,1107050,83034,0.7095511674869657,0.958846816617165,0.9113926551525149,,14234219,,0.07895515552235997,all_sites,2024-06-01
