id,month_date,month_filings,month_rate,month_rate_scale_max,month_diff,pct_white,pct_black,pct_hispanic
42101000101,01/01/2025,5,0.0058343057176196,0.141800654262044,0.315789473684211,0.750291715285881,0.0373395565927655,0.0758459743290549
42101000102,01/01/2025,10,0.00868809730668984,0.141800654262044,0.785714285714286,0.780191138140747,0.0781928757602085,0.0781928757602085
42101000200,01/01/2025,4,0.00680272108843537,0.141800654262044,0.833333333333333,0.316326530612245,0,0.224489795918367
42101000300,01/01/2025,50,0.0299222022740874,0.141800654262044,1.21428571428571,0.518850987432675,0.0472770795930581,0.0526630760023938
42101000401,01/01/2025,10,0.00843881856540084,0.141800654262044,0.488888888888889,0.50210970464135,0.254852320675106,0.0337552742616034
42101000403,01/01/2025,2,0.0091743119266055,0.141800654262044,0.75,0.912844036697248,0,0
42101000404,01/01/2025,6,0.00506756756756757,0.141800654262044,0.7,0.674831081081081,0.0608108108108108,0.0168918918918919
42101000500,01/01/2025,39,0.0410958904109589,0.141800654262044,0.941176470588235,0.486828240252898,0.149631190727081,0.0505795574288725
42101000600,01/01/2025,20,0.0240384615384615,0.141800654262044,1.4,0.682692307692308,0.0829326923076923,0.0492788461538462
42101000701,01/01/2025,11,0.0110220440881764,0.141800654262044,0.685714285714286,0.778557114228457,0.0230460921843687,0.0501002004008016
42101000702,01/01/2025,5,0.00408830744071954,0.141800654262044,0.923076923076923,0.392477514309076,0.0588716271463614,0.0809484873262469
42101000801,01/01/2025,8,0.0132231404958678,0.141800654262044,1.2,0.750413223140496,0,0.0694214876033058
42101000803,01/01/2025,11,0.00954861111111111,0.141800654262044,0.75,0.654513888888889,0.0347222222222222,0.0720486111111111
42101000805,01/01/2025,2,0.00133958472873409,0.141800654262044,0.461538461538462,0.694574681848627,0,0.0509042196918955
42101000806,01/01/2025,15,0.0134168157423971,0.141800654262044,1.14285714285714,0.750447227191413,0.0196779964221825,0.0572450805008945
42101000901,01/01/2025,19,0.0134847409510291,0.141800654262044,1.25,0.753726046841732,0.0816181689141235,0.0447125621007807
42101000902,01/01/2025,3,0.00250836120401338,0.141800654262044,0.571428571428571,0.644648829431438,0.0769230769230769,0.040133779264214
42101001001,01/01/2025,3,0.00562851782363978,0.141800654262044,1,0.924953095684803,0,0.0168855534709193
42101001002,01/01/2025,13,0.0197568389057751,0.141800654262044,1.64705882352941,0.927051671732523,0.0212765957446809,0.0319148936170213
42101001101,01/01/2025,14,0.00969529085872576,0.141800654262044,1.25,0.68213296398892,0.10595567867036,0.0380886426592798
42101001102,01/01/2025,5,0.00634517766497462,0.141800654262044,0.923076923076923,0.767766497461929,0.0583756345177665,0.0152284263959391
42101001201,01/01/2025,3,0.00279589934762349,0.141800654262044,1,0.846225535880708,0.0568499534016775,0.027027027027027
42101001203,01/01/2025,3,0.00378787878787879,0.141800654262044,2,0.746212121212121,0.0214646464646465,0.157828282828283
42101001204,01/01/2025,13,0.0104585679806919,0.141800654262044,1.33333333333333,0.727272727272727,0.0539018503620274,0.0490748189863234
42101001301,01/01/2025,2,0.0072992700729927,0.141800654262044,0.352941176470588,0.551094890510949,0.357664233576642,0
42101001302,01/01/2025,6,0.00710059171597633,0.141800654262044,1.4,0.607100591715976,0.255621301775148,0.0568047337278107
42101001400,01/01/2025,2,0.00204708290685773,0.141800654262044,0.4,0.552712384851587,0.36028659160696,0.015353121801433
42101001500,01/01/2025,4,0.00550206327372765,0.141800654262044,0.714285714285714,0.599724896836314,0.143053645116919,0.0385144429160935
42101001600,01/01/2025,6,0.0091743119266055,0.141800654262044,0.875,0.856269113149847,0.091743119266055,0
42101001700,01/01/2025,2,0.00391389432485323,0.141800654262044,0.4,0.753424657534247,0.13894324853229,0.086105675146771
42101001800,01/01/2025,16,0.0194174757281553,0.141800654262044,1.30769230769231,0.725728155339806,0.145631067961165,0.00970873786407767
42101001900,01/01/2025,17,0.0244252873563218,0.141800654262044,1.09090909090909,0.577586206896552,0.343390804597701,0.0402298850574713
