type,GEOID,month,filings_2020,filings_avg,last_updated
Census Tract,44001030200,02/2020,0,0,2023-11-04
Census Tract,44001030200,03/2020,0,0.4,2023-11-04
Census Tract,44001030200,04/2020,0,0,2023-11-04
Census Tract,44001030200,05/2020,0,0,2023-11-04
Census Tract,44001030200,06/2020,0,0.4,2023-11-04
Census Tract,44001030200,07/2020,1,0,2023-11-04
Census Tract,44001030200,08/2020,0,0,2023-11-04
Census Tract,44001030200,09/2020,0,0.2,2023-11-04
Census Tract,44001030200,10/2020,1,0,2023-11-04
Census Tract,44001030200,11/2020,0,0.4,2023-11-04
Census Tract,44001030200,12/2020,0,0,2023-11-04
Census Tract,44001030200,01/2021,0,0.2,2023-11-04
Census Tract,44001030200,02/2021,0,0,2023-11-04
Census Tract,44001030200,03/2021,0,0.4,2023-11-04
Census Tract,44001030200,04/2021,0,0,2023-11-04
Census Tract,44001030200,05/2021,0,0,2023-11-04
Census Tract,44001030200,06/2021,1,0.4,2023-11-04
Census Tract,44001030200,07/2021,0,0,2023-11-04
Census Tract,44001030200,08/2021,1,0,2023-11-04
Census Tract,44001030200,09/2021,0,0.2,2023-11-04
Census Tract,44001030200,10/2021,0,0,2023-11-04
Census Tract,44001030200,11/2021,1,0.4,2023-11-04
Census Tract,44001030200,12/2021,0,0,2023-11-04
Census Tract,44001030200,01/2022,0,0.2,2023-11-04
Census Tract,44001030200,02/2022,0,0,2023-11-04
Census Tract,44001030200,03/2022,0,0.4,2023-11-04
Census Tract,44001030200,04/2022,2,0,2023-11-04
Census Tract,44001030200,05/2022,1,0,2023-11-04
Census Tract,44001030200,06/2022,0,0.4,2023-11-04
Census Tract,44001030200,07/2022,0,0,2023-11-04
Census Tract,44001030200,08/2022,0,0,2023-11-04
Census Tract,44001030200,09/2022,0,0.2,2023-11-04
Census Tract,44001030200,10/2022,0,0,2023-11-04
Census Tract,44001030200,11/2022,2,0.4,2023-11-04
Census Tract,44001030200,12/2022,0,0,2023-11-04
Census Tract,44001030200,01/2023,0,0.2,2023-11-04
Census Tract,44001030200,02/2023,0,0,2023-11-04
Census Tract,44001030200,03/2023,0,0.4,2023-11-04
Census Tract,44001030200,04/2023,0,0,2023-11-04
Census Tract,44001030200,05/2023,2,0,2023-11-04
Census Tract,44001030200,06/2023,0,0.4,2023-11-04
Census Tract,44001030200,07/2023,0,0,2023-11-04
Census Tract,44001030200,08/2023,0,0,2023-11-04
Census Tract,44001030200,09/2023,0,0.2,2023-11-04
Census Tract,44001030200,10/2023,1,0,2023-11-04
Census Tract,44001030200,11/2023,0,0,2023-11-04
Census Tract,44001030300,01/2020,1,0.2,2023-11-04
Census Tract,44001030300,02/2020,1,0.2,2023-11-04
Census Tract,44001030300,03/2020,0,0,2023-11-04
Census Tract,44001030300,04/2020,0,0,2023-11-04
Census Tract,44001030300,05/2020,0,0.4,2023-11-04
Census Tract,44001030300,06/2020,1,0.2,2023-11-04
Census Tract,44001030300,07/2020,0,0.4,2023-11-04
Census Tract,44001030300,08/2020,0,0.4,2023-11-04
Census Tract,44001030300,09/2020,0,0.2,2023-11-04
Census Tract,44001030300,10/2020,0,0,2023-11-04
Census Tract,44001030300,11/2020,0,0.2,2023-11-04
Census Tract,44001030300,12/2020,0,0.6,2023-11-04
Census Tract,44001030300,01/2021,0,0.2,2023-11-04
Census Tract,44001030300,02/2021,0,0.2,2023-11-04
Census Tract,44001030300,03/2021,0,0,2023-11-04
Census Tract,44001030300,04/2021,0,0,2023-11-04
Census Tract,44001030300,05/2021,0,0.4,2023-11-04
Census Tract,44001030300,06/2021,0,0.2,2023-11-04
Census Tract,44001030300,07/2021,1,0.4,2023-11-04
Census Tract,44001030300,08/2021,0,0.4,2023-11-04
Census Tract,44001030300,09/2021,0,0.2,2023-11-04
Census Tract,44001030300,10/2021,0,0,2023-11-04
Census Tract,44001030300,11/2021,0,0.2,2023-11-04
Census Tract,44001030300,12/2021,0,0.6,2023-11-04
Census Tract,44001030300,01/2022,0,0.2,2023-11-04
Census Tract,44001030300,02/2022,0,0.2,2023-11-04
Census Tract,44001030300,03/2022,0,0,2023-11-04
Census Tract,44001030300,04/2022,0,0,2023-11-04
Census Tract,44001030300,05/2022,0,0.4,2023-11-04
Census Tract,44001030300,06/2022,0,0.2,2023-11-04
Census Tract,44001030300,07/2022,0,0.4,2023-11-04
Census Tract,44001030300,08/2022,1,0.4,2023-11-04
Census Tract,44001030300,09/2022,0,0.2,2023-11-04
Census Tract,44001030300,10/2022,0,0,2023-11-04
Census Tract,44001030300,11/2022,0,0.2,2023-11-04
Census Tract,44001030300,12/2022,2,0.6,2023-11-04
Census Tract,44001030300,01/2023,1,0.2,2023-11-04
Census Tract,44001030300,02/2023,1,0.2,2023-11-04
Census Tract,44001030300,03/2023,0,0,2023-11-04
Census Tract,44001030300,04/2023,0,0,2023-11-04
Census Tract,44001030300,05/2023,0,0.4,2023-11-04
Census Tract,44001030300,06/2023,0,0.2,2023-11-04
Census Tract,44001030300,07/2023,0,0.4,2023-11-04
Census Tract,44001030300,08/2023,0,0.4,2023-11-04
Census Tract,44001030300,09/2023,0,0.2,2023-11-04
Census Tract,44001030300,10/2023,0,0,2023-11-04
Census Tract,44001030300,11/2023,0,0,2023-11-04
Census Tract,44001030400,01/2020,0,0,2023-11-04
Census Tract,44001030400,02/2020,0,0,2023-11-04
Census Tract,44001030400,03/2020,0,0,2023-11-04
Census Tract,44001030400,04/2020,0,0,2023-11-04
Census Tract,44001030400,05/2020,0,0,2023-11-04
Census Tract,44001030400,06/2020,0,0,2023-11-04
Census Tract,44001030400,07/2020,0,0,2023-11-04
Census Tract,44001030400,08/2020,0,0.2,2023-11-04
Census Tract,44001030400,09/2020,0,0,2023-11-04
Census Tract,44001030400,10/2020,1,0,2023-11-04
Census Tract,44001030400,11/2020,0,0,2023-11-04
Census Tract,44001030400,12/2020,0,0.2,2023-11-04
Census Tract,44001030400,01/2021,0,0,2023-11-04
Census Tract,44001030400,02/2021,0,0,2023-11-04
Census Tract,44001030400,03/2021,0,0,2023-11-04
Census Tract,44001030400,04/2021,0,0,2023-11-04
Census Tract,44001030400,05/2021,0,0,2023-11-04
Census Tract,44001030400,06/2021,0,0,2023-11-04
Census Tract,44001030400,07/2021,0,0,2023-11-04
Census Tract,44001030400,08/2021,0,0.2,2023-11-04
Census Tract,44001030400,09/2021,0,0,2023-11-04
Census Tract,44001030400,10/2021,1,0,2023-11-04
Census Tract,44001030400,11/2021,0,0,2023-11-04
Census Tract,44001030400,12/2021,0,0.2,2023-11-04
Census Tract,44001030400,01/2022,0,0,2023-11-04
Census Tract,44001030400,02/2022,0,0,2023-11-04
Census Tract,44001030400,03/2022,0,0,2023-11-04
Census Tract,44001030400,04/2022,0,0,2023-11-04
Census Tract,44001030400,05/2022,0,0,2023-11-04
Census Tract,44001030400,06/2022,0,0,2023-11-04
Census Tract,44001030400,07/2022,0,0,2023-11-04
Census Tract,44001030400,08/2022,0,0.2,2023-11-04
Census Tract,44001030400,09/2022,0,0,2023-11-04
Census Tract,44001030400,10/2022,0,0,2023-11-04
Census Tract,44001030400,11/2022,0,0,2023-11-04
Census Tract,44001030400,12/2022,0,0.2,2023-11-04
Census Tract,44001030400,01/2023,0,0,2023-11-04
Census Tract,44001030400,02/2023,0,0,2023-11-04
Census Tract,44001030400,03/2023,0,0,2023-11-04
Census Tract,44001030400,04/2023,0,0,2023-11-04
Census Tract,44001030400,05/2023,0,0,2023-11-04
Census Tract,44001030400,06/2023,0,0,2023-11-04
Census Tract,44001030400,07/2023,0,0,2023-11-04
Census Tract,44001030400,08/2023,0,0.2,2023-11-04
Census Tract,44001030400,09/2023,0,0,2023-11-04
Census Tract,44001030400,10/2023,0,0,2023-11-04
Census Tract,44001030400,11/2023,0,0,2023-11-04
Census Tract,44001030500,01/2020,6,4,2023-11-04
Census Tract,44001030500,02/2020,4,5.2,2023-11-04
Census Tract,44001030500,03/2020,2,2,2023-11-04
Census Tract,44001030500,04/2020,0,3.8,2023-11-04
Census Tract,44001030500,05/2020,0,4.8,2023-11-04
Census Tract,44001030500,06/2020,6,4.2,2023-11-04
Census Tract,44001030500,07/2020,0,5.4,2023-11-04
Census Tract,44001030500,08/2020,2,4,2023-11-04
Census Tract,44001030500,09/2020,2,4,2023-11-04
Census Tract,44001030500,10/2020,1,4.8,2023-11-04
Census Tract,44001030500,11/2020,3,2.6,2023-11-04
Census Tract,44001030500,12/2020,1,3.8,2023-11-04
Census Tract,44001030500,01/2021,1,4,2023-11-04
Census Tract,44001030500,02/2021,2,5.2,2023-11-04
Census Tract,44001030500,03/2021,2,2,2023-11-04
Census Tract,44001030500,04/2021,2,3.8,2023-11-04
Census Tract,44001030500,05/2021,1,4.8,2023-11-04
Census Tract,44001030500,06/2021,1,4.2,2023-11-04
Census Tract,44001030500,07/2021,2,5.4,2023-11-04
Census Tract,44001030500,08/2021,5,4,2023-11-04
Census Tract,44001030500,09/2021,0,4,2023-11-04
Census Tract,44001030500,10/2021,3,4.8,2023-11-04
Census Tract,44001030500,11/2021,4,2.6,2023-11-04
Census Tract,44001030500,12/2021,1,3.8,2023-11-04
Census Tract,44001030500,01/2022,3,4,2023-11-04
Census Tract,44001030500,02/2022,0,5.2,2023-11-04
Census Tract,44001030500,03/2022,2,2,2023-11-04
Census Tract,44001030500,04/2022,0,3.8,2023-11-04
Census Tract,44001030500,05/2022,1,4.8,2023-11-04
Census Tract,44001030500,06/2022,1,4.2,2023-11-04
Census Tract,44001030500,07/2022,3,5.4,2023-11-04
Census Tract,44001030500,08/2022,9,4,2023-11-04
Census Tract,44001030500,09/2022,3,4,2023-11-04
Census Tract,44001030500,10/2022,9,4.8,2023-11-04
Census Tract,44001030500,11/2022,4,2.6,2023-11-04
Census Tract,44001030500,12/2022,6,3.8,2023-11-04
Census Tract,44001030500,01/2023,5,4,2023-11-04
Census Tract,44001030500,02/2023,8,5.2,2023-11-04
Census Tract,44001030500,03/2023,5,2,2023-11-04
Census Tract,44001030500,04/2023,2,3.8,2023-11-04
Census Tract,44001030500,05/2023,4,4.8,2023-11-04
Census Tract,44001030500,06/2023,2,4.2,2023-11-04
Census Tract,44001030500,07/2023,3,5.4,2023-11-04
Census Tract,44001030500,08/2023,1,4,2023-11-04
Census Tract,44001030500,09/2023,7,4,2023-11-04
Census Tract,44001030500,10/2023,2,4.8,2023-11-04
Census Tract,44001030500,11/2023,0,0.8,2023-11-04
Census Tract,44001030601,01/2020,1,0.6,2023-11-04
Census Tract,44001030601,02/2020,2,0.2,2023-11-04
Census Tract,44001030601,03/2020,0,0,2023-11-04
Census Tract,44001030601,04/2020,0,0.2,2023-11-04
Census Tract,44001030601,05/2020,0,1.4,2023-11-04
Census Tract,44001030601,06/2020,0,0.8,2023-11-04
Census Tract,44001030601,07/2020,0,0.2,2023-11-04
Census Tract,44001030601,08/2020,0,0.2,2023-11-04
Census Tract,44001030601,09/2020,2,0.6,2023-11-04
Census Tract,44001030601,10/2020,0,0.4,2023-11-04
Census Tract,44001030601,11/2020,1,0.8,2023-11-04
Census Tract,44001030601,12/2020,0,0,2023-11-04
Census Tract,44001030601,01/2021,0,0.6,2023-11-04
Census Tract,44001030601,02/2021,0,0.2,2023-11-04
Census Tract,44001030601,03/2021,0,0,2023-11-04
Census Tract,44001030601,04/2021,0,0.2,2023-11-04
Census Tract,44001030601,05/2021,2,1.4,2023-11-04
Census Tract,44001030601,06/2021,0,0.8,2023-11-04
Census Tract,44001030601,07/2021,0,0.2,2023-11-04
Census Tract,44001030601,08/2021,0,0.2,2023-11-04
Census Tract,44001030601,09/2021,0,0.6,2023-11-04
Census Tract,44001030601,10/2021,0,0.4,2023-11-04
Census Tract,44001030601,11/2021,1,0.8,2023-11-04
Census Tract,44001030601,12/2021,0,0,2023-11-04
Census Tract,44001030601,01/2022,2,0.6,2023-11-04
Census Tract,44001030601,02/2022,0,0.2,2023-11-04
Census Tract,44001030601,03/2022,0,0,2023-11-04
Census Tract,44001030601,04/2022,0,0.2,2023-11-04
Census Tract,44001030601,05/2022,1,1.4,2023-11-04
Census Tract,44001030601,06/2022,1,0.8,2023-11-04
Census Tract,44001030601,07/2022,0,0.2,2023-11-04
Census Tract,44001030601,08/2022,1,0.2,2023-11-04
Census Tract,44001030601,09/2022,0,0.6,2023-11-04
Census Tract,44001030601,10/2022,1,0.4,2023-11-04
Census Tract,44001030601,11/2022,0,0.8,2023-11-04
Census Tract,44001030601,12/2022,0,0,2023-11-04
Census Tract,44001030601,01/2023,0,0.6,2023-11-04
Census Tract,44001030601,02/2023,0,0.2,2023-11-04
Census Tract,44001030601,03/2023,0,0,2023-11-04
Census Tract,44001030601,04/2023,0,0.2,2023-11-04
Census Tract,44001030601,05/2023,0,1.4,2023-11-04
Census Tract,44001030601,06/2023,1,0.8,2023-11-04
Census Tract,44001030601,07/2023,0,0.2,2023-11-04
Census Tract,44001030601,08/2023,0,0.2,2023-11-04
Census Tract,44001030601,09/2023,0,0.6,2023-11-04
Census Tract,44001030601,10/2023,1,0.4,2023-11-04
Census Tract,44001030601,11/2023,0,0.2,2023-11-04
Census Tract,44001030602,01/2020,2,1.6,2023-11-04
Census Tract,44001030602,02/2020,1,1.4,2023-11-04
Census Tract,44001030602,03/2020,0,1.6,2023-11-04
Census Tract,44001030602,04/2020,0,1,2023-11-04
Census Tract,44001030602,05/2020,0,2.8,2023-11-04
Census Tract,44001030602,06/2020,0,2,2023-11-04
Census Tract,44001030602,07/2020,0,1.2,2023-11-04
Census Tract,44001030602,08/2020,2,2.2,2023-11-04
Census Tract,44001030602,09/2020,1,1.2,2023-11-04
Census Tract,44001030602,10/2020,1,0.4,2023-11-04
Census Tract,44001030602,11/2020,1,1.4,2023-11-04
Census Tract,44001030602,12/2020,1,2,2023-11-04
Census Tract,44001030602,01/2021,1,1.6,2023-11-04
Census Tract,44001030602,02/2021,0,1.4,2023-11-04
Census Tract,44001030602,03/2021,1,1.6,2023-11-04
Census Tract,44001030602,04/2021,0,1,2023-11-04
Census Tract,44001030602,05/2021,0,2.8,2023-11-04
Census Tract,44001030602,06/2021,0,2,2023-11-04
Census Tract,44001030602,07/2021,2,1.2,2023-11-04
Census Tract,44001030602,08/2021,2,2.2,2023-11-04
Census Tract,44001030602,09/2021,0,1.2,2023-11-04
Census Tract,44001030602,10/2021,0,0.4,2023-11-04
Census Tract,44001030602,11/2021,2,1.4,2023-11-04
Census Tract,44001030602,12/2021,0,2,2023-11-04
Census Tract,44001030602,01/2022,2,1.6,2023-11-04
Census Tract,44001030602,02/2022,0,1.4,2023-11-04
Census Tract,44001030602,03/2022,2,1.6,2023-11-04
Census Tract,44001030602,04/2022,1,1,2023-11-04
Census Tract,44001030602,05/2022,0,2.8,2023-11-04
Census Tract,44001030602,06/2022,1,2,2023-11-04
Census Tract,44001030602,07/2022,3,1.2,2023-11-04
Census Tract,44001030602,08/2022,0,2.2,2023-11-04
Census Tract,44001030602,09/2022,1,1.2,2023-11-04
Census Tract,44001030602,10/2022,2,0.4,2023-11-04
Census Tract,44001030602,11/2022,0,1.4,2023-11-04
Census Tract,44001030602,12/2022,0,2,2023-11-04
Census Tract,44001030602,01/2023,2,1.6,2023-11-04
Census Tract,44001030602,02/2023,0,1.4,2023-11-04
Census Tract,44001030602,03/2023,0,1.6,2023-11-04
Census Tract,44001030602,04/2023,2,1,2023-11-04
Census Tract,44001030602,05/2023,0,2.8,2023-11-04
Census Tract,44001030602,06/2023,1,2,2023-11-04
Census Tract,44001030602,07/2023,4,1.2,2023-11-04
Census Tract,44001030602,08/2023,0,2.2,2023-11-04
Census Tract,44001030602,09/2023,0,1.2,2023-11-04
Census Tract,44001030602,10/2023,0,0.4,2023-11-04
Census Tract,44001030602,11/2023,0,0.4,2023-11-04
Census Tract,44001030700,01/2020,5,2.6,2023-11-04
Census Tract,44001030700,02/2020,4,1.4,2023-11-04
Census Tract,44001030700,03/2020,2,1.8,2023-11-04
Census Tract,44001030700,04/2020,0,1.6,2023-11-04
Census Tract,44001030700,05/2020,0,2.6,2023-11-04
Census Tract,44001030700,06/2020,2,1.4,2023-11-04
Census Tract,44001030700,07/2020,0,2.8,2023-11-04
Census Tract,44001030700,08/2020,0,3.2,2023-11-04
Census Tract,44001030700,09/2020,2,2.6,2023-11-04
Census Tract,44001030700,10/2020,8,2.8,2023-11-04
Census Tract,44001030700,11/2020,2,2.4,2023-11-04
Census Tract,44001030700,12/2020,4,2,2023-11-04
Census Tract,44001030700,01/2021,0,2.6,2023-11-04
Census Tract,44001030700,02/2021,0,1.4,2023-11-04
Census Tract,44001030700,03/2021,1,1.8,2023-11-04
Census Tract,44001030700,04/2021,0,1.6,2023-11-04
Census Tract,44001030700,05/2021,2,2.6,2023-11-04
Census Tract,44001030700,06/2021,0,1.4,2023-11-04
Census Tract,44001030700,07/2021,2,2.8,2023-11-04
Census Tract,44001030700,08/2021,0,3.2,2023-11-04
Census Tract,44001030700,09/2021,1,2.6,2023-11-04
Census Tract,44001030700,10/2021,3,2.8,2023-11-04
Census Tract,44001030700,11/2021,1,2.4,2023-11-04
Census Tract,44001030700,12/2021,4,2,2023-11-04
Census Tract,44001030700,01/2022,0,2.6,2023-11-04
Census Tract,44001030700,02/2022,2,1.4,2023-11-04
Census Tract,44001030700,03/2022,1,1.8,2023-11-04
Census Tract,44001030700,04/2022,1,1.6,2023-11-04
Census Tract,44001030700,05/2022,4,2.6,2023-11-04
Census Tract,44001030700,06/2022,2,1.4,2023-11-04
Census Tract,44001030700,07/2022,4,2.8,2023-11-04
Census Tract,44001030700,08/2022,3,3.2,2023-11-04
Census Tract,44001030700,09/2022,2,2.6,2023-11-04
Census Tract,44001030700,10/2022,0,2.8,2023-11-04
Census Tract,44001030700,11/2022,2,2.4,2023-11-04
Census Tract,44001030700,12/2022,0,2,2023-11-04
Census Tract,44001030700,01/2023,1,2.6,2023-11-04
Census Tract,44001030700,02/2023,1,1.4,2023-11-04
Census Tract,44001030700,03/2023,0,1.8,2023-11-04
Census Tract,44001030700,04/2023,2,1.6,2023-11-04
Census Tract,44001030700,05/2023,1,2.6,2023-11-04
Census Tract,44001030700,06/2023,3,1.4,2023-11-04
Census Tract,44001030700,07/2023,2,2.8,2023-11-04
Census Tract,44001030700,08/2023,0,3.2,2023-11-04
Census Tract,44001030700,09/2023,4,2.6,2023-11-04
Census Tract,44001030700,10/2023,0,2.8,2023-11-04
Census Tract,44001030700,11/2023,0,0.2,2023-11-04
Census Tract,44001030800,01/2020,0,1.2,2023-11-04
Census Tract,44001030800,02/2020,0,0.2,2023-11-04
Census Tract,44001030800,03/2020,0,2,2023-11-04
Census Tract,44001030800,04/2020,0,1.2,2023-11-04
Census Tract,44001030800,05/2020,0,1.2,2023-11-04
Census Tract,44001030800,06/2020,0,1.6,2023-11-04
Census Tract,44001030800,07/2020,2,0.6,2023-11-04
Census Tract,44001030800,08/2020,0,1.8,2023-11-04
Census Tract,44001030800,09/2020,2,1.2,2023-11-04
Census Tract,44001030800,10/2020,3,1.4,2023-11-04
Census Tract,44001030800,11/2020,0,0.6,2023-11-04
Census Tract,44001030800,12/2020,0,1.2,2023-11-04
Census Tract,44001030800,01/2021,0,1.2,2023-11-04
Census Tract,44001030800,02/2021,0,0.2,2023-11-04
Census Tract,44001030800,03/2021,0,2,2023-11-04
Census Tract,44001030800,04/2021,0,1.2,2023-11-04
Census Tract,44001030800,05/2021,0,1.2,2023-11-04
Census Tract,44001030800,06/2021,2,1.6,2023-11-04
Census Tract,44001030800,07/2021,1,0.6,2023-11-04
Census Tract,44001030800,08/2021,1,1.8,2023-11-04
Census Tract,44001030800,09/2021,1,1.2,2023-11-04
Census Tract,44001030800,10/2021,0,1.4,2023-11-04
Census Tract,44001030800,11/2021,0,0.6,2023-11-04
Census Tract,44001030800,12/2021,0,1.2,2023-11-04
Census Tract,44001030800,01/2022,0,1.2,2023-11-04
Census Tract,44001030800,02/2022,0,0.2,2023-11-04
Census Tract,44001030800,03/2022,1,2,2023-11-04
Census Tract,44001030800,04/2022,0,1.2,2023-11-04
Census Tract,44001030800,05/2022,1,1.2,2023-11-04
Census Tract,44001030800,06/2022,0,1.6,2023-11-04
Census Tract,44001030800,07/2022,0,0.6,2023-11-04
Census Tract,44001030800,08/2022,2,1.8,2023-11-04
Census Tract,44001030800,09/2022,0,1.2,2023-11-04
Census Tract,44001030800,10/2022,1,1.4,2023-11-04
Census Tract,44001030800,11/2022,0,0.6,2023-11-04
Census Tract,44001030800,12/2022,2,1.2,2023-11-04
Census Tract,44001030800,01/2023,0,1.2,2023-11-04
Census Tract,44001030800,02/2023,1,0.2,2023-11-04
Census Tract,44001030800,03/2023,0,2,2023-11-04
Census Tract,44001030800,04/2023,0,1.2,2023-11-04
Census Tract,44001030800,05/2023,1,1.2,2023-11-04
Census Tract,44001030800,06/2023,0,1.6,2023-11-04
Census Tract,44001030800,07/2023,1,0.6,2023-11-04
Census Tract,44001030800,08/2023,1,1.8,2023-11-04
Census Tract,44001030800,09/2023,0,1.2,2023-11-04
Census Tract,44001030800,10/2023,0,1.4,2023-11-04
Census Tract,44001030800,11/2023,0,0.2,2023-11-04
Census Tract,44001030901,01/2020,2,1,2023-11-04
Census Tract,44001030901,02/2020,3,1.6,2023-11-04
Census Tract,44001030901,03/2020,0,2,2023-11-04
Census Tract,44001030901,04/2020,0,1.8,2023-11-04
Census Tract,44001030901,05/2020,0,0.6,2023-11-04
Census Tract,44001030901,06/2020,1,1,2023-11-04
Census Tract,44001030901,07/2020,1,1.2,2023-11-04
Census Tract,44001030901,08/2020,1,2,2023-11-04
Census Tract,44001030901,09/2020,1,1.8,2023-11-04
Census Tract,44001030901,10/2020,0,0.6,2023-11-04
Census Tract,44001030901,11/2020,1,2,2023-11-04
Census Tract,44001030901,12/2020,3,1.4,2023-11-04
Census Tract,44001030901,01/2021,1,1,2023-11-04
Census Tract,44001030901,02/2021,0,1.4,2023-11-04
Census Tract,44001030901,03/2021,1,2,2023-11-04
Census Tract,44001030901,04/2021,2,1.8,2023-11-04
Census Tract,44001030901,05/2021,1,0.6,2023-11-04
Census Tract,44001030901,06/2021,2,1,2023-11-04
Census Tract,44001030901,07/2021,0,1.2,2023-11-04
Census Tract,44001030901,08/2021,0,2,2023-11-04
Census Tract,44001030901,09/2021,2,1.8,2023-11-04
Census Tract,44001030901,10/2021,2,0.6,2023-11-04
Census Tract,44001030901,11/2021,1,2,2023-11-04
Census Tract,44001030901,12/2021,0,1.4,2023-11-04
Census Tract,44001030901,01/2022,1,1,2023-11-04
Census Tract,44001030901,02/2022,0,1.4,2023-11-04
Census Tract,44001030901,03/2022,7,2,2023-11-04
Census Tract,44001030901,04/2022,1,1.8,2023-11-04
Census Tract,44001030901,05/2022,1,0.6,2023-11-04
Census Tract,44001030901,06/2022,5,1,2023-11-04
Census Tract,44001030901,07/2022,0,1.2,2023-11-04
Census Tract,44001030901,08/2022,0,2,2023-11-04
Census Tract,44001030901,09/2022,6,1.8,2023-11-04
Census Tract,44001030901,10/2022,3,0.6,2023-11-04
Census Tract,44001030901,11/2022,0,2,2023-11-04
Census Tract,44001030901,12/2022,2,1.4,2023-11-04
Census Tract,44001030901,01/2023,0,1,2023-11-04
Census Tract,44001030901,02/2023,1,1.4,2023-11-04
Census Tract,44001030901,03/2023,1,2,2023-11-04
Census Tract,44001030901,04/2023,3,1.8,2023-11-04
Census Tract,44001030901,05/2023,3,0.6,2023-11-04
Census Tract,44001030901,06/2023,1,1,2023-11-04
Census Tract,44001030901,07/2023,5,1.2,2023-11-04
Census Tract,44001030901,08/2023,4,2,2023-11-04
Census Tract,44001030901,09/2023,3,1.8,2023-11-04
Census Tract,44001030901,10/2023,3,0.6,2023-11-04
Census Tract,44001030901,11/2023,0,0.2,2023-11-04
Census Tract,44001030902,01/2020,1,0.4,2023-11-04
Census Tract,44001030902,02/2020,0,0.6,2023-11-04
Census Tract,44001030902,03/2020,0,0.6,2023-11-04
Census Tract,44001030902,04/2020,0,0.6,2023-11-04
Census Tract,44001030902,05/2020,0,0.8,2023-11-04
Census Tract,44001030902,06/2020,2,1.6,2023-11-04
Census Tract,44001030902,07/2020,1,1.6,2023-11-04
Census Tract,44001030902,08/2020,0,1,2023-11-04
Census Tract,44001030902,09/2020,0,0.6,2023-11-04
Census Tract,44001030902,10/2020,1,1,2023-11-04
Census Tract,44001030902,11/2020,0,0.2,2023-11-04
Census Tract,44001030902,12/2020,0,1.2,2023-11-04
Census Tract,44001030902,01/2021,0,0.4,2023-11-04
Census Tract,44001030902,02/2021,0,0.6,2023-11-04
Census Tract,44001030902,03/2021,0,0.6,2023-11-04
Census Tract,44001030902,04/2021,0,0.6,2023-11-04
Census Tract,44001030902,05/2021,3,0.8,2023-11-04
Census Tract,44001030902,06/2021,0,1.6,2023-11-04
Census Tract,44001030902,07/2021,0,1.6,2023-11-04
Census Tract,44001030902,08/2021,0,1,2023-11-04
