id,name,week_date,week_filings,week_trend,end_moratorium_date,start_moratorium_date,subgroups,subgroup_values,data_date
12103,"Tampa, FL",01/10/2021,333,274,07/28/2020,04/02/2020,Pinellas County;Hillsborough County,3059;6038,01/23/2021
12103,"Tampa, FL",01/17/2021,384,274,07/28/2020,04/02/2020,Pinellas County;Hillsborough County,3059;6038,01/23/2021
47157,"Memphis, TN",03/15/2020,327,427.75,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",03/22/2020,131,291.75,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",03/29/2020,73,221,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",04/05/2020,27,139.5,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",04/12/2020,183,103.5,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",04/19/2020,75,89.5,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",04/26/2020,75,90,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",05/03/2020,71,101,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",05/10/2020,231,113,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",05/17/2020,167,136,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",05/24/2020,179,162,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",05/31/2020,207,196,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",06/07/2020,222,193.75,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",06/14/2020,220,207,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",06/21/2020,333,245.5,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",06/28/2020,176,237.75,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",07/05/2020,218,236.75,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",07/12/2020,252,244.75,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",07/19/2020,321,241.75,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",07/26/2020,288,269.75,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",08/02/2020,217,269.5,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",08/09/2020,231,264.25,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",08/16/2020,272,252,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",08/23/2020,411,282.75,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",08/30/2020,446,340,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",09/06/2020,215,336,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",09/13/2020,280,338,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",09/20/2020,394,333.75,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",09/27/2020,311,300,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",10/04/2020,331,329,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",10/11/2020,303,334.75,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",10/18/2020,489,358.5,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",10/25/2020,386,377.25,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",11/01/2020,290,367,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",11/08/2020,331,374,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",11/15/2020,415,355.5,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",11/22/2020,295,332.75,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",11/29/2020,348,347.25,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",12/06/2020,250,327,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",12/13/2020,300,298.25,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",12/20/2020,211,277.25,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",12/27/2020,50,202.75,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",01/03/2021,104,166.25,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",01/10/2021,126,122.75,06/01/2020,03/13/2020,,,01/23/2021
47157,"Memphis, TN",01/17/2021,53,122.75,06/01/2020,03/13/2020,,,01/23/2021
45045,"Greenville, SC",03/15/2020,263,270.75,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",03/22/2020,2,226.25,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",03/29/2020,0,192.5,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",04/05/2020,0,66.25,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",04/12/2020,1,0.75,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",04/19/2020,3,1,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",04/26/2020,0,1,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",05/03/2020,2,1.5,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",05/10/2020,183,47,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",05/17/2020,266,112.75,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",05/24/2020,87,134.5,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",05/31/2020,92,157,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",06/07/2020,168,153.25,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",06/14/2020,142,122.25,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",06/21/2020,100,125.5,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",06/28/2020,63,118.25,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",07/05/2020,112,104.25,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",07/12/2020,152,106.75,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",07/19/2020,117,111,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",07/26/2020,89,117.5,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",08/02/2020,130,122,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",08/09/2020,211,136.75,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",08/16/2020,215,161.25,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",08/23/2020,165,180.25,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",08/30/2020,228,204.75,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",09/06/2020,242,212.5,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",09/13/2020,295,232.5,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",09/20/2020,139,226,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",09/27/2020,86,190.5,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",10/04/2020,129,162.25,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",10/11/2020,292,161.5,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",10/18/2020,208,178.75,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",10/25/2020,117,186.5,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",11/01/2020,125,185.5,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",11/08/2020,267,179.25,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",11/15/2020,225,183.5,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",11/22/2020,134,187.75,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",11/29/2020,104,182.5,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",12/06/2020,211,168.5,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",12/13/2020,320,192.25,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",12/20/2020,110,186.25,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",12/27/2020,90,182.75,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",01/03/2021,204,181,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",01/10/2021,300,176,05/14/2020,03/17/2020,,,01/23/2021
45045,"Greenville, SC",01/17/2021,234,176,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",03/15/2020,144,189.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",03/22/2020,0,151.25,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",03/29/2020,0,114,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",04/05/2020,0,36,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",04/12/2020,1,0.25,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",04/19/2020,2,0.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",04/26/2020,0,0.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",05/03/2020,1,1,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",05/10/2020,71,18.5,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",05/17/2020,178,62.5,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",05/24/2020,61,77.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",05/31/2020,61,92.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",06/07/2020,129,107.25,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",06/14/2020,134,96.25,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",06/21/2020,98,105.5,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",06/28/2020,32,98.25,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",07/05/2020,122,96.5,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",07/12/2020,144,99,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",07/19/2020,129,106.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",07/26/2020,44,109.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",08/02/2020,66,95.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",08/09/2020,160,99.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",08/16/2020,125,98.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",08/23/2020,120,117.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",08/30/2020,137,135.5,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",09/06/2020,153,133.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",09/13/2020,224,158.5,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",09/20/2020,111,156.25,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",09/27/2020,67,138.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",10/04/2020,155,139.25,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",10/11/2020,150,120.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",10/18/2020,91,115.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",10/25/2020,60,114,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",11/01/2020,67,92,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",11/08/2020,146,91,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",11/15/2020,251,131,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",11/22/2020,71,133.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",11/29/2020,70,134.5,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",12/06/2020,143,133.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",12/13/2020,155,109.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",12/20/2020,39,101.75,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",12/27/2020,81,104.5,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",01/03/2021,123,99.5,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",01/10/2021,254,124.25,05/14/2020,03/17/2020,,,01/23/2021
45019,"Charleston, SC",01/17/2021,96,124.25,05/14/2020,03/17/2020,,,01/23/2021
48439,"Fort Worth, TX",03/15/2020,423,566.5,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",03/22/2020,54,445.25,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",03/29/2020,17,402.5,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",04/05/2020,15,127.25,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",04/12/2020,47,33.25,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",04/19/2020,26,26.25,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",04/26/2020,23,27.75,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",05/03/2020,45,35.25,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",05/10/2020,45,34.75,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",05/17/2020,170,70.75,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",05/24/2020,158,104.5,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",05/31/2020,171,136,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",06/07/2020,197,174,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",06/14/2020,242,192,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",06/21/2020,200,202.5,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",06/28/2020,111,187.5,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",07/05/2020,205,189.5,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",07/12/2020,269,196.25,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",07/19/2020,183,192,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",07/26/2020,185,210.5,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",08/02/2020,154,197.75,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",08/09/2020,396,229.5,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",08/16/2020,222,239.25,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",08/23/2020,620,348,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",08/30/2020,523,440.25,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",09/06/2020,286,412.75,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",09/13/2020,364,448.25,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",09/20/2020,326,374.75,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",09/27/2020,250,306.5,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",10/04/2020,267,301.75,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",10/11/2020,451,323.5,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",10/18/2020,353,330.25,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",10/25/2020,206,319.25,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",11/01/2020,255,316.25,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",11/08/2020,503,329.25,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",11/15/2020,407,342.75,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",11/22/2020,181,336.5,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",11/29/2020,271,340.5,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",12/06/2020,477,334,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",12/13/2020,591,380,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",12/20/2020,270,402.25,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",12/27/2020,225,390.75,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",01/03/2021,336,355.5,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",01/10/2021,704,383.75,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
48439,"Fort Worth, TX",01/17/2021,417,383.75,05/19/2020,03/19/2020,Tarrant County;Denton County,9551;2290,01/23/2021
04013,"Phoenix, AZ",03/15/2020,1890,1034.75,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",03/22/2020,516,946.75,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",03/29/2020,173,915,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",04/05/2020,222,700.25,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",04/12/2020,564,368.75,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",04/19/2020,578,384.25,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",04/26/2020,359,430.75,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",05/03/2020,259,440,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",05/10/2020,404,400,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",05/17/2020,453,368.75,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",05/24/2020,282,349.5,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",05/31/2020,252,347.75,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",06/07/2020,316,325.75,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",06/14/2020,475,331.25,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",06/21/2020,460,375.75,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",06/28/2020,201,363,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",07/05/2020,346,370.5,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",07/12/2020,497,376,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",07/19/2020,509,388.25,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",07/26/2020,307,414.75,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",08/02/2020,177,372.5,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",08/09/2020,473,366.5,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",08/16/2020,676,408.25,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",08/23/2020,511,459.25,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",08/30/2020,644,576,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",09/06/2020,428,564.75,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",09/13/2020,781,591,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",09/20/2020,686,634.75,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",09/27/2020,408,575.75,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",10/04/2020,415,572.5,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",10/11/2020,802,577.75,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",10/18/2020,957,645.5,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",10/25/2020,674,712,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",11/01/2020,420,713.25,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",11/08/2020,725,694,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",11/15/2020,1102,730.25,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",11/22/2020,543,697.5,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",11/29/2020,704,768.5,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",12/06/2020,726,768.75,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",12/13/2020,1201,793.5,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",12/20/2020,894,881.25,10/31/2020,03/24/2020,,,01/23/2021
04013,"Phoenix, AZ",12/27/2020,480,881.25,10/31/2020,03/24/2020,,,01/23/2021
39049,"Columbus, OH",03/15/2020,258,251.75,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",03/22/2020,179,204.25,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",03/29/2020,66,166,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",04/05/2020,33,134,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",04/12/2020,38,79,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",04/19/2020,88,56.25,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",04/26/2020,85,61,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",05/03/2020,96,76.75,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",05/10/2020,93,90.5,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",05/17/2020,111,96.25,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",05/24/2020,88,97,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",05/31/2020,98,97.5,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",06/07/2020,159,114,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",06/14/2020,143,122,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",06/21/2020,242,160.5,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",06/28/2020,130,168.5,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",07/05/2020,141,164,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",07/12/2020,146,164.75,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",07/19/2020,192,152.25,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",07/26/2020,198,169.25,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",08/02/2020,161,174.25,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",08/09/2020,108,164.75,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",08/16/2020,380,211.75,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",08/23/2020,303,238,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",08/30/2020,372,290.75,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",09/06/2020,139,298.5,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",09/13/2020,366,295,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",09/20/2020,422,324.75,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",09/27/2020,340,316.75,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",10/04/2020,122,312.5,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",10/11/2020,125,252.25,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",10/18/2020,493,270,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",10/25/2020,368,277,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",11/01/2020,175,290.25,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",11/08/2020,212,312,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",11/15/2020,239,248.5,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",11/22/2020,149,193.75,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",11/29/2020,547,286.75,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",12/06/2020,241,294,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",12/13/2020,358,323.75,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",12/20/2020,300,361.5,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",12/27/2020,276,293.75,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",01/03/2021,161,273.75,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",01/10/2021,191,232,06/01/2020,03/16/2020,,,01/23/2021
39049,"Columbus, OH",01/17/2021,170,232,06/01/2020,03/16/2020,,,01/23/2021
12001,"Gainesville, FL",03/15/2020,23,24,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",03/22/2020,23,22,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",03/29/2020,1,17.25,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",04/05/2020,7,13.5,07/28/2020,04/02/2020,,,01/23/2021
