type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg,last_updated
County,29095,White,1,2019-12-29,55,53.5,2023-04-01
County,29095,White,2,2020-01-05,137,148,2023-04-01
County,29095,White,3,2020-01-12,160,197,2023-04-01
County,29095,White,4,2020-01-19,190,219.25,2023-04-01
County,29095,White,5,2020-01-26,212,183.5,2023-04-01
County,29095,White,6,2020-02-02,114,129.75,2023-04-01
County,29095,White,7,2020-02-09,133,149,2023-04-01
County,29095,White,8,2020-02-16,200,127.75,2023-04-01
County,29095,White,9,2020-02-23,142,154.75,2023-04-01
County,29095,White,10,2020-03-01,113,140.25,2023-04-01
County,29095,White,11,2020-03-08,122,151.25,2023-04-01
County,29095,White,12,2020-03-15,87,170.75,2023-04-01
County,29095,White,13,2020-03-22,84,160.5,2023-04-01
County,29095,White,14,2020-03-29,61,127.25,2023-04-01
County,29095,White,15,2020-04-05,32,137.5,2023-04-01
County,29095,White,16,2020-04-12,23,163.75,2023-04-01
County,29095,White,17,2020-04-19,29,171.5,2023-04-01
County,29095,White,18,2020-04-26,38,175,2023-04-01
County,29095,White,19,2020-05-03,30,154.5,2023-04-01
County,29095,White,20,2020-05-10,65,183,2023-04-01
County,29095,White,21,2020-05-17,42,230.75,2023-04-01
County,29095,White,22,2020-05-24,32,147.25,2023-04-01
County,29095,White,23,2020-05-31,34,168.5,2023-04-01
County,29095,White,24,2020-06-07,73,173.25,2023-04-01
County,29095,White,25,2020-06-14,59,188.75,2023-04-01
County,29095,White,26,2020-06-21,46,235.5,2023-04-01
County,29095,White,27,2020-06-28,45,155.5,2023-04-01
County,29095,White,28,2020-07-05,56,169,2023-04-01
County,29095,White,29,2020-07-12,49,213.5,2023-04-01
County,29095,White,30,2020-07-19,81,243.75,2023-04-01
County,29095,White,31,2020-07-26,66,204.25,2023-04-01
County,29095,White,32,2020-08-02,94,179.25,2023-04-01
County,29095,White,33,2020-08-09,126,199,2023-04-01
County,29095,White,34,2020-08-16,70,211.5,2023-04-01
County,29095,White,35,2020-08-23,97,218.75,2023-04-01
County,29095,White,36,2020-08-30,182,145.25,2023-04-01
County,29095,White,37,2020-09-06,46,168.25,2023-04-01
County,29095,White,38,2020-09-13,89,209.75,2023-04-01
County,29095,White,39,2020-09-20,73,241.75,2023-04-01
County,29095,White,40,2020-09-27,71,166,2023-04-01
County,29095,White,41,2020-10-04,72,160.75,2023-04-01
County,29095,White,42,2020-10-11,75,171.5,2023-04-01
County,29095,White,43,2020-10-18,101,201.25,2023-04-01
County,29095,White,44,2020-10-25,86,153,2023-04-01
County,29095,White,45,2020-11-01,66,157,2023-04-01
County,29095,White,46,2020-11-08,54,157.5,2023-04-01
County,29095,White,47,2020-11-15,63,176.5,2023-04-01
County,29095,White,48,2020-11-22,51,136.75,2023-04-01
County,29095,White,49,2020-11-29,121,146.75,2023-04-01
County,29095,White,50,2020-12-06,73,158.5,2023-04-01
County,29095,White,51,2020-12-13,87,166.75,2023-04-01
County,29095,White,52,2020-12-20,64,115,2023-04-01
County,29095,White,53,2020-12-27,41,120.25,2023-04-01
County,29095,White,54,2021-01-03,80,146.75,2023-04-01
County,29095,White,55,2021-01-10,51,182.25,2023-04-01
County,29095,White,56,2021-01-17,88,205.75,2023-04-01
County,29095,White,57,2021-01-24,49,220.5,2023-04-01
County,29095,White,58,2021-01-31,39,125.5,2023-04-01
County,29095,White,59,2021-02-07,29,147.5,2023-04-01
County,29095,White,60,2021-02-14,89,144,2023-04-01
County,29095,White,61,2021-02-21,100,138,2023-04-01
County,29095,White,62,2021-02-28,99,148,2023-04-01
County,29095,White,63,2021-03-07,101,139.25,2023-04-01
County,29095,White,64,2021-03-14,73,173.5,2023-04-01
County,29095,White,65,2021-03-21,102,173.75,2023-04-01
County,29095,White,66,2021-03-28,81,130.5,2023-04-01
County,29095,White,67,2021-04-04,66,132.25,2023-04-01
County,29095,White,68,2021-04-11,67,153.5,2023-04-01
County,29095,White,69,2021-04-18,46,182,2023-04-01
County,29095,White,70,2021-04-25,89,174.5,2023-04-01
County,29095,White,71,2021-05-02,66,147.25,2023-04-01
County,29095,White,72,2021-05-09,52,175.5,2023-04-01
County,29095,White,73,2021-05-16,93,232.5,2023-04-01
County,29095,White,74,2021-05-23,122,156.75,2023-04-01
County,29095,White,75,2021-05-30,84,172,2023-04-01
County,29095,White,76,2021-06-06,148,176.5,2023-04-01
County,29095,White,77,2021-06-13,106,182,2023-04-01
County,29095,White,78,2021-06-20,135,229,2023-04-01
County,29095,White,79,2021-06-27,87,184,2023-04-01
County,29095,White,80,2021-07-04,100,146.5,2023-04-01
County,29095,White,81,2021-07-11,79,206.75,2023-04-01
County,29095,White,82,2021-07-18,89,227.75,2023-04-01
County,29095,White,83,2021-07-25,95,227.5,2023-04-01
County,29095,White,84,2021-08-01,100,170.5,2023-04-01
County,29095,White,85,2021-08-08,55,201.5,2023-04-01
County,29095,White,86,2021-08-15,140,222.25,2023-04-01
County,29095,White,87,2021-08-22,90,209,2023-04-01
County,29095,White,88,2021-08-29,103,150.75,2023-04-01
County,29095,White,89,2021-09-05,113,173,2023-04-01
County,29095,White,90,2021-09-12,133,196.75,2023-04-01
County,29095,White,91,2021-09-19,197,231.5,2023-04-01
County,29095,White,92,2021-09-26,161,187.75,2023-04-01
County,29095,White,93,2021-10-03,159,155.75,2023-04-01
County,29095,White,94,2021-10-10,139,168,2023-04-01
County,29095,White,95,2021-10-17,156,200.5,2023-04-01
County,29095,White,96,2021-10-24,161,168,2023-04-01
County,29095,White,97,2021-10-31,124,147.25,2023-04-01
County,29095,White,98,2021-11-07,108,151.25,2023-04-01
County,29095,White,99,2021-11-14,112,177.75,2023-04-01
County,29095,White,100,2021-11-21,47,145,2023-04-01
County,29095,White,101,2021-11-28,109,146.75,2023-04-01
County,29095,White,102,2021-12-05,113,160.5,2023-04-01
County,29095,White,103,2021-12-12,109,160.25,2023-04-01
County,29095,White,104,2021-12-19,71,129.5,2023-04-01
County,29095,White,105,2021-12-26,15,115.75,2023-04-01
County,29095,White,106,2022-01-02,98,144,2023-04-01
County,29095,White,107,2022-01-09,117,173.25,2023-04-01
County,29095,White,108,2022-01-16,176,197.25,2023-04-01
County,29095,White,109,2022-01-23,181,229.5,2023-04-01
County,29095,White,110,2022-01-30,153,133.5,2023-04-01
County,29095,White,111,2022-02-06,175,123.5,2023-04-01
County,29095,White,112,2022-02-13,178,160.25,2023-04-01
County,29095,White,113,2022-02-20,113,140.5,2023-04-01
County,29095,White,114,2022-02-27,127,156.5,2023-04-01
County,29095,White,115,2022-03-06,102,129,2023-04-01
County,29095,White,116,2022-03-13,122,171.5,2023-04-01
County,29095,White,117,2022-03-20,196,170,2023-04-01
County,29095,White,118,2022-03-27,120,145.25,2023-04-01
County,29095,White,119,2022-04-03,85,128.75,2023-04-01
County,29095,White,120,2022-04-10,179,135.5,2023-04-01
County,29095,White,121,2022-04-17,198,193.25,2023-04-01
County,29095,White,122,2022-04-24,133,177.25,2023-04-01
County,29095,White,123,2022-05-01,118,146.75,2023-04-01
County,29095,White,124,2022-05-08,135,166.5,2023-04-01
County,29095,White,125,2022-05-15,182,213.25,2023-04-01
County,29095,White,126,2022-05-22,91,176.5,2023-04-01
County,29095,White,127,2022-05-29,134,175.75,2023-04-01
County,29095,White,128,2022-06-05,116,166.5,2023-04-01
County,29095,White,129,2022-06-12,190,179,2023-04-01
County,29095,White,130,2022-06-19,170,224.5,2023-04-01
County,29095,White,131,2022-06-26,150,204.25,2023-04-01
County,29095,White,132,2022-07-03,120,148,2023-04-01
County,29095,White,133,2022-07-10,190,185.25,2023-04-01
County,29095,White,134,2022-07-17,211,234.25,2023-04-01
County,29095,White,135,2022-07-24,212,235.5,2023-04-01
County,29095,White,136,2022-07-31,161,168,2023-04-01
County,29095,White,137,2022-08-07,140,186.5,2023-04-01
County,29095,White,138,2022-08-14,246,233.25,2023-04-01
County,29095,White,139,2022-08-21,180,215,2023-04-01
County,29095,White,140,2022-08-28,178,149,2023-04-01
County,29095,White,141,2022-09-04,136,163.5,2023-04-01
County,29095,White,142,2022-09-11,180,192.75,2023-04-01
County,29095,White,143,2022-09-18,232,238.75,2023-04-01
County,29095,White,144,2022-09-25,156,200,2023-04-01
County,29095,White,145,2022-10-02,154,155.5,2023-04-01
County,29095,White,146,2022-10-09,197,169.5,2023-04-01
County,29095,White,147,2022-10-16,225,200.75,2023-04-01
County,29095,White,148,2022-10-23,251,172,2023-04-01
County,29095,White,149,2022-10-30,182,143,2023-04-01
County,29095,White,150,2022-11-06,198,140.75,2023-04-01
County,29095,White,151,2022-11-13,191,183.5,2023-04-01
County,29095,White,152,2022-11-20,164,162.5,2023-04-01
County,29095,White,153,2022-11-27,128,132,2023-04-01
County,29095,White,154,2022-12-04,165,159.75,2023-04-01
County,29095,White,155,2022-12-11,79,153,2023-04-01
County,29095,White,156,2022-12-18,117,167.5,2023-04-01
County,29095,White,157,2022-12-25,78,115.75,2023-04-01
County,29095,White,158,2023-01-01,103,120,2023-04-01
County,29095,White,159,2023-01-08,140,164,2023-04-01
County,29095,White,160,2023-01-15,181,192.25,2023-04-01
County,29095,White,161,2023-01-22,245,238.5,2023-04-01
County,29095,White,162,2023-01-29,269,142.75,2023-04-01
County,29095,White,163,2023-02-05,184,137,2023-04-01
County,29095,White,164,2023-02-12,197,143.5,2023-04-01
County,29095,White,165,2023-02-19,237,146.5,2023-04-01
County,29095,White,166,2023-02-26,227,149.25,2023-04-01
County,29095,White,167,2023-03-05,137,127.5,2023-04-01
County,29095,White,168,2023-03-12,210,166,2023-04-01
County,29095,White,169,2023-03-19,187,173.5,2023-04-01
County,29095,White,170,2023-03-26,6,149.75,2023-04-01
County,sealed,,1,2019-12-29,0,0.75,2023-04-01
County,sealed,,2,2020-01-05,4,2,2023-04-01
County,sealed,,3,2020-01-12,1,2,2023-04-01
County,sealed,,4,2020-01-19,5,1.75,2023-04-01
County,sealed,,5,2020-01-26,0,1.5,2023-04-01
County,sealed,,6,2020-02-02,2,1.25,2023-04-01
County,sealed,,7,2020-02-09,1,1.25,2023-04-01
County,sealed,,8,2020-02-16,1,0.5,2023-04-01
County,sealed,,9,2020-02-23,0,0.5,2023-04-01
County,sealed,,10,2020-03-01,1,2.5,2023-04-01
County,sealed,,11,2020-03-08,0,3.5,2023-04-01
County,sealed,,12,2020-03-15,1,2.25,2023-04-01
County,sealed,,13,2020-03-22,1,1.75,2023-04-01
County,sealed,,14,2020-03-29,1,2.5,2023-04-01
County,sealed,,15,2020-04-05,1,1.75,2023-04-01
County,sealed,,16,2020-04-12,0,2,2023-04-01
County,sealed,,17,2020-04-19,0,1,2023-04-01
County,sealed,,18,2020-04-26,1,1.75,2023-04-01
County,sealed,,19,2020-05-03,0,1.5,2023-04-01
County,sealed,,20,2020-05-10,1,2,2023-04-01
County,sealed,,21,2020-05-17,0,2.25,2023-04-01
County,sealed,,22,2020-05-24,1,0.25,2023-04-01
County,sealed,,23,2020-05-31,1,1.75,2023-04-01
County,sealed,,24,2020-06-07,0,0.25,2023-04-01
County,sealed,,25,2020-06-14,0,2.25,2023-04-01
County,sealed,,26,2020-06-21,0,1,2023-04-01
County,sealed,,27,2020-06-28,0,2.5,2023-04-01
County,sealed,,28,2020-07-05,1,1.25,2023-04-01
County,sealed,,29,2020-07-12,2,1.75,2023-04-01
County,sealed,,30,2020-07-19,1,2,2023-04-01
County,sealed,,31,2020-07-26,1,1.75,2023-04-01
County,sealed,,32,2020-08-02,1,0.75,2023-04-01
County,sealed,,33,2020-08-09,0,1,2023-04-01
County,sealed,,34,2020-08-16,1,3,2023-04-01
County,sealed,,35,2020-08-23,1,4.25,2023-04-01
County,sealed,,36,2020-08-30,3,2.5,2023-04-01
County,sealed,,37,2020-09-06,0,1.25,2023-04-01
County,sealed,,38,2020-09-13,0,3,2023-04-01
County,sealed,,39,2020-09-20,1,1.75,2023-04-01
County,sealed,,40,2020-09-27,0,1.75,2023-04-01
County,sealed,,41,2020-10-04,0,3,2023-04-01
County,sealed,,42,2020-10-11,0,2.25,2023-04-01
County,sealed,,43,2020-10-18,0,1,2023-04-01
County,sealed,,44,2020-10-25,0,1,2023-04-01
County,sealed,,45,2020-11-01,0,1.25,2023-04-01
County,sealed,,46,2020-11-08,2,2.25,2023-04-01
County,sealed,,47,2020-11-15,1,3,2023-04-01
County,sealed,,48,2020-11-22,0,1.25,2023-04-01
County,sealed,,49,2020-11-29,1,1.25,2023-04-01
County,sealed,,50,2020-12-06,1,1.5,2023-04-01
County,sealed,,51,2020-12-13,0,2.5,2023-04-01
County,sealed,,52,2020-12-20,1,0.5,2023-04-01
County,sealed,,53,2020-12-27,0,0.25,2023-04-01
County,sealed,,54,2021-01-03,1,1,2023-04-01
County,sealed,,55,2021-01-10,0,2.5,2023-04-01
County,sealed,,56,2021-01-17,0,2.25,2023-04-01
County,sealed,,57,2021-01-24,0,1.75,2023-04-01
County,sealed,,58,2021-01-31,0,1.25,2023-04-01
County,sealed,,59,2021-02-07,0,0.75,2023-04-01
County,sealed,,60,2021-02-14,2,1.25,2023-04-01
County,sealed,,61,2021-02-21,1,0.5,2023-04-01
County,sealed,,62,2021-02-28,0,2.5,2023-04-01
County,sealed,,63,2021-03-07,1,3,2023-04-01
County,sealed,,64,2021-03-14,0,2.5,2023-04-01
County,sealed,,65,2021-03-21,0,1.5,2023-04-01
County,sealed,,66,2021-03-28,0,2.5,2023-04-01
County,sealed,,67,2021-04-04,1,1.75,2023-04-01
County,sealed,,68,2021-04-11,0,2,2023-04-01
County,sealed,,69,2021-04-18,1,1.5,2023-04-01
County,sealed,,70,2021-04-25,1,1.5,2023-04-01
County,sealed,,71,2021-05-02,1,1.5,2023-04-01
County,sealed,,72,2021-05-09,0,1.5,2023-04-01
County,sealed,,73,2021-05-16,0,3,2023-04-01
County,sealed,,74,2021-05-23,0,0.25,2023-04-01
County,sealed,,75,2021-05-30,4,1.5,2023-04-01
County,sealed,,76,2021-06-06,1,0.5,2023-04-01
County,sealed,,77,2021-06-13,1,2.25,2023-04-01
County,sealed,,78,2021-06-20,2,0.75,2023-04-01
County,sealed,,79,2021-06-27,0,2.75,2023-04-01
County,sealed,,80,2021-07-04,0,0.75,2023-04-01
County,sealed,,81,2021-07-11,0,2,2023-04-01
County,sealed,,82,2021-07-18,0,1.75,2023-04-01
County,sealed,,83,2021-07-25,2,2,2023-04-01
County,sealed,,84,2021-08-01,1,0.75,2023-04-01
County,sealed,,85,2021-08-08,0,0.75,2023-04-01
County,sealed,,86,2021-08-15,0,3.25,2023-04-01
County,sealed,,87,2021-08-22,0,4.5,2023-04-01
County,sealed,,88,2021-08-29,1,2.25,2023-04-01
County,sealed,,89,2021-09-05,1,1,2023-04-01
County,sealed,,90,2021-09-12,2,2,2023-04-01
County,sealed,,91,2021-09-19,0,2.75,2023-04-01
County,sealed,,92,2021-09-26,1,1.5,2023-04-01
County,sealed,,93,2021-10-03,1,2.5,2023-04-01
County,sealed,,94,2021-10-10,0,3.5,2023-04-01
County,sealed,,95,2021-10-17,2,1,2023-04-01
County,sealed,,96,2021-10-24,0,1,2023-04-01
County,sealed,,97,2021-10-31,1,1.25,2023-04-01
County,sealed,,98,2021-11-07,0,1.75,2023-04-01
County,sealed,,99,2021-11-14,0,3.5,2023-04-01
County,sealed,,100,2021-11-21,0,1,2023-04-01
County,sealed,,101,2021-11-28,0,1.5,2023-04-01
County,sealed,,102,2021-12-05,3,1.25,2023-04-01
County,sealed,,103,2021-12-12,2,2,2023-04-01
County,sealed,,104,2021-12-19,1,1.25,2023-04-01
County,sealed,,105,2021-12-26,0,0,2023-04-01
County,sealed,,106,2022-01-02,1,1.25,2023-04-01
County,sealed,,107,2022-01-09,0,2.5,2023-04-01
County,sealed,,108,2022-01-16,0,2,2023-04-01
County,sealed,,109,2022-01-23,0,2,2023-04-01
County,sealed,,110,2022-01-30,1,1,2023-04-01
County,sealed,,111,2022-02-06,0,0.75,2023-04-01
County,sealed,,112,2022-02-13,0,1.25,2023-04-01
County,sealed,,113,2022-02-20,0,0.75,2023-04-01
County,sealed,,114,2022-02-27,2,2.5,2023-04-01
County,sealed,,115,2022-03-06,0,3,2023-04-01
County,sealed,,116,2022-03-13,0,2.25,2023-04-01
County,sealed,,117,2022-03-20,3,1.75,2023-04-01
County,sealed,,118,2022-03-27,0,2.25,2023-04-01
County,sealed,,119,2022-04-03,1,1.75,2023-04-01
County,sealed,,120,2022-04-10,0,2.25,2023-04-01
County,sealed,,121,2022-04-17,3,1.25,2023-04-01
County,sealed,,122,2022-04-24,0,1.75,2023-04-01
County,sealed,,123,2022-05-01,2,1,2023-04-01
County,sealed,,124,2022-05-08,0,1.5,2023-04-01
County,sealed,,125,2022-05-15,0,3,2023-04-01
County,sealed,,126,2022-05-22,2,0.75,2023-04-01
County,sealed,,127,2022-05-29,0,0.75,2023-04-01
County,sealed,,128,2022-06-05,3,1.25,2023-04-01
