site_id,serial_share,filings_pandemic,filings_past_year,filings_past_month,filings_pandemic_pct_hist,filings_past_year_pct_hist,filings_past_month_pct_hist,median_rent,renter_hh,hhs_threatened_rate,eviction_filing_rate,site,latest_update
44,0.2031928301358353,31615,6211,532,0.7792944076413496,0.8104916321404104,0.6643771464252264,1365,159990,0.04463403962747671,0.04235037417111297,rhode_island,2025-02-01
55,0.18513375536042476,115366,25473,1681,0.8374054556276584,0.9191604522492184,0.8740034662045075,1071,800791,0.03057601796223983,0.031809798062166036,wisconsin,2025-03-01
55079,0.24496701065809504,56287,11879,656,0.8693510023785254,0.9128704045247756,0.7972775887214391,1084,188131,0.0628391918397287,0.06314217220978999,milwaukee,2025-03-01
48453,,36689,13161,1248,0.8007551617268323,1.4279566003616635,1.7803138373751783,1770,291290,,0.045181777609941985,austin,2025-03-01
47037,,53156,14034,1106,1.0424107726500196,1.3672587925827298,1.4,1620,161248,,0.0870336376265132,nashville,2025-03-01
35001,,33614,6634,633,0.6209368053545806,0.6084749908279318,0.736046511627907,1206,100491,,0.0660158621170055,albuquerque,2025-03-01
39061,,57269,13615,1082,0.9004163338720937,1.0647366116116115,1.2859519847872594,1053,151115,,0.09009694603447706,cincinnati,2025-03-01
12001,,8747,1897,190,1.1174228713777756,1.4149676777722522,1.5426251691474924,1370,53954,,0.04219149645994737,gainesville,2025-01-01
12086,,74738,14912,1401,0.8463812101514107,0.975703380588877,0.9473684210526336,1864,453324,,0.039473753871403235,miami,2025-01-01
36061,,451065,107585,1836,0.4034350540802339,0.4772223207948904,0.09494260006205399,1812,2291001,,0.04695982236585667,newyork,2025-03-01
42101,,52750,13147,1057,0.5027771886891812,0.6217619030728668,0.6353117956423742,1390,331415,,0.03966929680310185,philadelphia,2025-03-01
04013,,317969,86725,7053,0.9991591162047357,1.3565194268910719,1.5309311916648578,1766,606114,,0.14308364433093446,phoenix,2025-03-01
32003,,218908,44040,3911,1.224127687117911,1.3054981213455168,1.2015360983102918,1654,371427,,0.12934879899317056,lasvegas,2025-02-01
22071,,22740,4952,411,0.7705862419518807,0.9725058915946583,0.958041958041958,1203,68383,,0.08689879063509937,neworleans,2025-01-01
18097,,111663,25285,1475,0.7511882057336603,0.8478213489362415,0.6633685630762312,1187,174089,,0.14524180160722389,indianapolis,2025-03-01
12099,,34794,7454,731,0.853128677912907,1.0558073654390936,1.0183422335732533,1982,170772,,0.05237861007659335,palmbeach,2025-01-01
42,,452016,114167,8545,0.7977022752240149,1.0008437745872627,0.9560839160839161,1197,1626438,,0.07019449865288441,pennsylvania,2025-03-01
42003,,48822,14312,1069,0.6662470382936476,0.9708445734372982,0.9578750866712932,1154,187052,,0.0765134828817655,pittsburgh,2025-03-01
35,,55397,10495,1009,0.6587326439123391,0.6196370935999375,0.7659412955465607,1084,263167,,0.039879620165142286,newmexico,2025-03-01
12011,,64522,11739,48,0.8180561836216331,0.8624430621540875,0.0359685275384039,1961,273695,,0.051468970934799685,fortlauderdale,2025-01-01
27053,,43179,12997,1148,1.070472991189714,1.5991141323572384,1.9157279933249896,1421,300194,,0.04329533568292504,minneapolis,2025-03-01
27,,81754,22919,1992,0.977245050884483,1.3597846320426583,1.5987158908507224,1264,656737,,0.03489829261941995,minnesota,2025-03-01
51760,,69743,20263,466,0.5764670388937334,0.8347872658173092,0.23633827817928235,1494,87921,,0.23046826128001274,richmond,2025-03-01
51,,474585,130178,3156,0.5858798614098083,0.8004820921816829,0.2350312779267203,1567,1095593,,0.1188196711735106,virginia,2025-03-01
0,,4282034,1043254,58919,0.7465950351827285,0.9130088782498251,0.7282577324620955,,14734516,,0.0718732867413418,all_sites,2025-03-01
