position,time_period,end_date,xplaintiff,xstreet_clean,filings,top100,lat,lon
1,2025-02-01,2026-01-31,GUARDIAN MANAGEMENT LLC,156 SUNSHINE RD,21,0.251,43.220613,-123.280633
2,2025-02-01,2026-01-31,RENAISSANCE FLATS LLC,232 TALENT AVE,20,0.251,42.241996,-122.784498
3,2025-02-01,2026-01-31,NEW MEDFORD LLC,406 W MAIN ST,19,0.251,42.324305,-122.877238
4,2025-02-01,2026-01-31,GUARDIAN MANAGEMENT LLC,2525 NE STEPHENS ST,17,0.251,43.240784,-123.351088
5,2025-02-01,2026-01-31,NORTH BEND CITY HOUSING AUTHORITY,2012 VIRGINIA CT,17,0.251,43.405899,-124.248208
