type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
County,48121,White,01/2020,1035,734.75,2023-04-08
County,48121,White,02/2020,931,642,2023-04-08
County,48121,White,03/2020,466,524,2023-04-08
County,48121,White,04/2020,42,602,2023-04-08
County,48121,White,05/2020,64,677,2023-04-08
County,48121,White,06/2020,182,688,2023-04-08
County,48121,White,07/2020,143,709.5,2023-04-08
County,48121,White,08/2020,301,726.75,2023-04-08
County,48121,White,09/2020,270,752.25,2023-04-08
County,48121,White,10/2020,252,746.5,2023-04-08
County,48121,White,11/2020,269,710.25,2023-04-08
County,48121,White,12/2020,351,705,2023-04-08
County,48121,White,01/2021,405,734.75,2023-04-08
County,48121,White,02/2021,217,638.5,2023-04-08
County,48121,White,03/2021,376,524,2023-04-08
County,48121,White,04/2021,312,602,2023-04-08
County,48121,White,05/2021,337,677,2023-04-08
County,48121,White,06/2021,372,688,2023-04-08
County,48121,White,07/2021,387,709.5,2023-04-08
County,48121,White,08/2021,428,726.75,2023-04-08
County,48121,White,09/2021,510,752.25,2023-04-08
County,48121,White,10/2021,598,746.5,2023-04-08
County,48121,White,11/2021,583,710.25,2023-04-08
County,48121,White,12/2021,485,705,2023-04-08
County,48121,White,01/2022,727,734.75,2023-04-08
County,48121,White,02/2022,751,638.5,2023-04-08
County,48121,White,03/2022,723,524,2023-04-08
County,48121,White,04/2022,666,602,2023-04-08
County,48121,White,05/2022,686,677,2023-04-08
County,48121,White,06/2022,806,688,2023-04-08
County,48121,White,07/2022,803,709.5,2023-04-08
County,48121,White,08/2022,906,726.75,2023-04-08
County,48121,White,09/2022,840,752.25,2023-04-08
County,48121,White,10/2022,902,746.5,2023-04-08
County,48121,White,11/2022,795,710.25,2023-04-08
County,48121,White,12/2022,829,705,2023-04-08
County,48121,White,01/2023,902,734.75,2023-04-08
County,48121,White,02/2023,943,638.5,2023-04-08
County,48121,White,03/2023,807,524,2023-04-08
County,48121,White,04/2023,43,50.5,2023-04-08
County,48439,Other,01/2020,2926,2510.5,2023-04-08
County,48439,Other,02/2020,2782,2150,2023-04-08
County,48439,Other,03/2020,1311,1713,2023-04-08
County,48439,Other,04/2020,74,2103.5,2023-04-08
County,48439,Other,05/2020,356,2419.5,2023-04-08
County,48439,Other,06/2020,684,2481,2023-04-08
County,48439,Other,07/2020,739,2680.5,2023-04-08
County,48439,Other,08/2020,1115,2712,2023-04-08
County,48439,Other,09/2020,1238,2549,2023-04-08
County,48439,Other,10/2020,1044,2790.5,2023-04-08
County,48439,Other,11/2020,1108,2414,2023-04-08
County,48439,Other,12/2020,1420,2407.5,2023-04-08
County,48439,Other,01/2021,1364,2510.5,2023-04-08
County,48439,Other,02/2021,725,2150,2023-04-08
County,48439,Other,03/2021,1175,1713,2023-04-08
County,48439,Other,04/2021,966,2103.5,2023-04-08
County,48439,Other,05/2021,1098,2419.5,2023-04-08
County,48439,Other,06/2021,1123,2481,2023-04-08
County,48439,Other,07/2021,1220,2680.5,2023-04-08
County,48439,Other,08/2021,1285,2712,2023-04-08
County,48439,Other,09/2021,1652,2549,2023-04-08
County,48439,Other,10/2021,1821,2790.5,2023-04-08
County,48439,Other,11/2021,1662,2414,2023-04-08
County,48439,Other,12/2021,1542,2407.5,2023-04-08
County,48439,Other,01/2022,2292,2510.5,2023-04-08
County,48439,Other,02/2022,2346,2150,2023-04-08
County,48439,Other,03/2022,2383,1713,2023-04-08
County,48439,Other,04/2022,2076,2103.5,2023-04-08
County,48439,Other,05/2022,2557,2419.5,2023-04-08
County,48439,Other,06/2022,2555,2481,2023-04-08
County,48439,Other,07/2022,2664,2680.5,2023-04-08
County,48439,Other,08/2022,2760,2712,2023-04-08
County,48439,Other,09/2022,2926,2549,2023-04-08
County,48439,Other,10/2022,2701,2790.5,2023-04-08
County,48439,Other,11/2022,2360,2414,2023-04-08
County,48439,Other,12/2022,2536,2407.5,2023-04-08
County,48439,Other,01/2023,2571,2510.5,2023-04-08
County,48439,Other,02/2023,2531,2150,2023-04-08
County,48439,Other,03/2023,2322,1713,2023-04-08
County,48439,Other,04/2023,244,187,2023-04-08
County,sealed,,01/2020,31,40.25,2023-04-08
County,sealed,,02/2020,48,31.75,2023-04-08
County,sealed,,03/2020,24,26.5,2023-04-08
County,sealed,,04/2020,0,29.5,2023-04-08
County,sealed,,05/2020,4,31.75,2023-04-08
County,sealed,,06/2020,13,35.5,2023-04-08
County,sealed,,07/2020,13,34.25,2023-04-08
County,sealed,,08/2020,59,36.25,2023-04-08
County,sealed,,09/2020,84,34.25,2023-04-08
County,sealed,,10/2020,76,38.25,2023-04-08
County,sealed,,11/2020,13,29.25,2023-04-08
County,sealed,,12/2020,37,33.5,2023-04-08
County,sealed,,01/2021,35,40.25,2023-04-08
County,sealed,,02/2021,66,31.75,2023-04-08
County,sealed,,03/2021,59,26.5,2023-04-08
County,sealed,,04/2021,83,29.5,2023-04-08
County,sealed,,05/2021,49,31.75,2023-04-08
County,sealed,,06/2021,62,35.5,2023-04-08
County,sealed,,07/2021,48,34.25,2023-04-08
County,sealed,,08/2021,91,36.25,2023-04-08
County,sealed,,09/2021,90,34.25,2023-04-08
County,sealed,,10/2021,158,38.25,2023-04-08
County,sealed,,11/2021,152,29.25,2023-04-08
County,sealed,,12/2021,137,33.5,2023-04-08
County,sealed,,01/2022,152,40.25,2023-04-08
County,sealed,,02/2022,173,31.75,2023-04-08
County,sealed,,03/2022,204,26.5,2023-04-08
County,sealed,,04/2022,161,29.5,2023-04-08
County,sealed,,05/2022,170,31.75,2023-04-08
County,sealed,,06/2022,174,35.5,2023-04-08
County,sealed,,07/2022,207,34.25,2023-04-08
County,sealed,,08/2022,375,36.25,2023-04-08
County,sealed,,09/2022,233,34.25,2023-04-08
County,sealed,,10/2022,414,38.25,2023-04-08
County,sealed,,11/2022,309,29.25,2023-04-08
County,sealed,,12/2022,263,33.5,2023-04-08
County,sealed,,01/2023,269,40.25,2023-04-08
County,sealed,,02/2023,395,31.75,2023-04-08
County,sealed,,03/2023,263,26.5,2023-04-08
County,sealed,,04/2023,13,6,2023-04-08
