type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
County,22071,Black,01/2020,0,261.4,2023-04-08
County,22071,Black,02/2020,0,172,2023-04-08
County,22071,Black,03/2020,0,235.6,2023-04-08
County,22071,Black,04/2020,0,212.6,2023-04-08
County,22071,Black,05/2020,0,276.666666666667,2023-04-08
County,22071,Black,06/2020,0,258.2,2023-04-08
County,22071,Black,07/2020,0,240.8,2023-04-08
County,22071,Black,08/2020,0,264,2023-04-08
County,22071,Black,09/2020,0,200.8,2023-04-08
County,22071,Black,10/2020,0,266.2,2023-04-08
County,22071,Black,11/2020,0,207.6,2023-04-08
County,22071,Black,12/2020,0,201.2,2023-04-08
County,22071,Black,01/2021,0,302.8,2023-04-08
County,22071,Black,02/2021,0,210.6,2023-04-08
County,22071,Black,03/2021,0,208.4,2023-04-08
County,22071,Black,04/2021,0,204.8,2023-04-08
County,22071,Black,05/2021,0,260,2023-04-08
County,22071,Black,06/2021,0,248.2,2023-04-08
County,22071,Black,07/2021,0,219.8,2023-04-08
County,22071,Black,08/2021,0,289,2023-04-08
County,22071,Black,09/2021,0,189.4,2023-04-08
County,22071,Black,10/2021,0,287.666666666667,2023-04-08
County,22071,Black,11/2021,0,190.8,2023-04-08
County,22071,Black,12/2021,0,187.2,2023-04-08
County,22071,Black,01/2022,0,242.166666666667,2023-04-08
County,22071,Black,02/2022,0,198.4,2023-04-08
County,22071,Black,03/2022,0,199,2023-04-08
County,22071,Black,04/2022,0,172.2,2023-04-08
County,22071,Black,05/2022,0,295.6,2023-04-08
County,22071,Black,06/2022,0,221,2023-04-08
County,22071,Black,07/2022,0,249,2023-04-08
County,22071,Black,08/2022,0,274.8,2023-04-08
County,22071,Black,09/2022,0,172.6,2023-04-08
County,22071,Black,10/2022,0,266.666666666667,2023-04-08
County,22071,Black,11/2022,0,182.6,2023-04-08
County,22071,Black,12/2022,0,168,2023-04-08
County,22071,Black,01/2023,0,269,2023-04-08
County,22071,Black,02/2023,0,183.6,2023-04-08
County,22071,Black,03/2023,0,191.4,2023-04-08
County,22071,Black,04/2023,0,32.5,2023-04-08
County,42101,,01/2020,2003,,2023-04-08
County,42101,,02/2020,1711,,2023-04-08
County,42101,,03/2020,812,,2023-04-08
County,42101,,07/2020,198,,2023-04-08
County,42101,,08/2020,174,,2023-04-08
County,42101,,09/2020,696,,2023-04-08
County,42101,,10/2020,785,,2023-04-08
County,42101,,11/2020,580,,2023-04-08
County,42101,,12/2020,509,,2023-04-08
County,42101,,01/2021,554,,2023-04-08
County,42101,,02/2021,659,,2023-04-08
County,42101,,03/2021,672,,2023-04-08
County,42101,,04/2021,182,,2023-04-08
County,42101,,05/2021,171,,2023-04-08
County,42101,,06/2021,316,,2023-04-08
County,42101,,07/2021,441,,2023-04-08
County,42101,,08/2021,490,,2023-04-08
County,42101,,09/2021,536,,2023-04-08
County,42101,,10/2021,752,,2023-04-08
County,42101,,11/2021,901,,2023-04-08
County,42101,,12/2021,1025,,2023-04-08
County,42101,,01/2022,1039,,2023-04-08
County,42101,,02/2022,560,,2023-04-08
County,42101,,03/2022,964,,2023-04-08
County,42101,,04/2022,897,,2023-04-08
County,42101,,05/2022,1163,,2023-04-08
County,42101,,06/2022,1241,,2023-04-08
County,42101,,07/2022,1120,,2023-04-08
County,42101,,08/2022,1764,,2023-04-08
County,42101,,09/2022,1623,,2023-04-08
County,42101,,10/2022,1287,,2023-04-08
County,42101,,11/2022,1199,,2023-04-08
County,42101,,12/2022,1361,,2023-04-08
County,42101,,01/2023,1390,,2023-04-08
County,42101,,02/2023,1173,,2023-04-08
County,42101,,03/2023,1349,,2023-04-08
County,42101,,04/2023,202,,2023-04-08
County,sealed,,01/2020,58,70.4,2023-04-08
County,sealed,,02/2020,43,49.4,2023-04-08
County,sealed,,03/2020,43,43.4,2023-04-08
County,sealed,,04/2020,2,47.2,2023-04-08
County,sealed,,05/2020,0,55.1666666666667,2023-04-08
County,sealed,,06/2020,6,52.4,2023-04-08
County,sealed,,07/2020,7,53.2,2023-04-08
County,sealed,,08/2020,6,84.5,2023-04-08
County,sealed,,09/2020,11,84.6,2023-04-08
County,sealed,,10/2020,16,65.8,2023-04-08
County,sealed,,11/2020,10,80.8,2023-04-08
County,sealed,,12/2020,20,68.8,2023-04-08
County,sealed,,01/2021,14,80.6,2023-04-08
County,sealed,,02/2021,1,65.2,2023-04-08
County,sealed,,03/2021,1,42.4,2023-04-08
County,sealed,,04/2021,0,46.4,2023-04-08
County,sealed,,05/2021,1,52.6666666666667,2023-04-08
County,sealed,,06/2021,10,46.8,2023-04-08
County,sealed,,07/2021,7,50.8,2023-04-08
County,sealed,,08/2021,20,91.4,2023-04-08
County,sealed,,09/2021,42,78,2023-04-08
County,sealed,,10/2021,3,73,2023-04-08
County,sealed,,11/2021,2,73.4,2023-04-08
County,sealed,,12/2021,0,68,2023-04-08
County,sealed,,01/2022,0,63.3333333333333,2023-04-08
County,sealed,,02/2022,0,60.8,2023-04-08
County,sealed,,03/2022,1,38.8,2023-04-08
County,sealed,,04/2022,1,42.4,2023-04-08
County,sealed,,05/2022,1,61.6,2023-04-08
County,sealed,,06/2022,0,46.2,2023-04-08
County,sealed,,07/2022,0,58,2023-04-08
County,sealed,,08/2022,0,88.4,2023-04-08
County,sealed,,09/2022,1,72,2023-04-08
County,sealed,,10/2022,0,70.3333333333333,2023-04-08
County,sealed,,11/2022,6,71.4,2023-04-08
County,sealed,,12/2022,3,63.6,2023-04-08
County,sealed,,01/2023,2,73,2023-04-08
County,sealed,,02/2023,7,51.4,2023-04-08
County,sealed,,03/2023,2,36.4,2023-04-08
County,sealed,,04/2023,0,5,2023-04-08
