type,GEOID,racial_majority,xfilemonth,xfileyear,month_filings,filings_avg,last_updated
County,55003,White,5,2022,1,5.33333333333333,2023-04-08
County,55003,White,6,2022,1,5,2023-04-08
County,55003,White,7,2022,4,1.66666666666667,2023-04-08
County,55003,White,8,2022,2,4,2023-04-08
County,55003,White,9,2022,1,5,2023-04-08
County,55003,White,10,2022,1,1.66666666666667,2023-04-08
County,55003,White,11,2022,5,3.66666666666667,2023-04-08
County,55003,White,12,2022,1,1,2023-04-08
County,55003,White,1,2023,2,2.33333333333333,2023-04-08
County,55003,White,2,2023,2,2,2023-04-08
County,55003,White,3,2023,3,1.66666666666667,2023-04-08
County,55003,White,4,2023,2,0.666666666666667,2023-04-08
County,55005,White,1,2020,8,8.66666666666667,2023-04-08
County,55005,White,2,2020,8,5.66666666666667,2023-04-08
County,55005,White,3,2020,10,12,2023-04-08
County,55005,White,4,2020,1,8,2023-04-08
County,55005,White,5,2020,4,7,2023-04-08
County,55005,White,6,2020,13,13.6666666666667,2023-04-08
County,55005,White,7,2020,8,8.66666666666667,2023-04-08
County,55005,White,8,2020,10,5.66666666666667,2023-04-08
County,55005,White,9,2020,10,6.66666666666667,2023-04-08
County,55005,White,10,2020,3,10.6666666666667,2023-04-08
County,55005,White,11,2020,3,4.33333333333333,2023-04-08
County,55005,White,12,2020,9,7.66666666666667,2023-04-08
County,55005,White,1,2021,8,8.66666666666667,2023-04-08
County,55005,White,2,2021,8,5.33333333333333,2023-04-08
County,55005,White,3,2021,12,12,2023-04-08
County,55005,White,4,2021,6,8,2023-04-08
County,55005,White,5,2021,0,7,2023-04-08
County,55005,White,6,2021,8,13.6666666666667,2023-04-08
County,55005,White,7,2021,4,8.66666666666667,2023-04-08
County,55005,White,8,2021,6,5.66666666666667,2023-04-08
County,55005,White,9,2021,5,6.66666666666667,2023-04-08
County,55005,White,10,2021,6,10.6666666666667,2023-04-08
County,55005,White,11,2021,4,4.33333333333333,2023-04-08
County,55005,White,12,2021,10,7.66666666666667,2023-04-08
County,55005,White,1,2022,2,8.66666666666667,2023-04-08
County,55005,White,2,2022,9,5.33333333333333,2023-04-08
County,55005,White,3,2022,5,12,2023-04-08
County,55005,White,4,2022,1,8,2023-04-08
County,55005,White,5,2022,5,7,2023-04-08
County,55005,White,6,2022,7,13.6666666666667,2023-04-08
County,55005,White,7,2022,9,8.66666666666667,2023-04-08
County,55005,White,8,2022,3,5.66666666666667,2023-04-08
County,55005,White,9,2022,7,6.66666666666667,2023-04-08
County,55005,White,10,2022,6,10.6666666666667,2023-04-08
County,55005,White,11,2022,11,4.33333333333333,2023-04-08
County,55005,White,12,2022,2,7.66666666666667,2023-04-08
County,55005,White,1,2023,5,8.66666666666667,2023-04-08
County,55005,White,2,2023,4,5.33333333333333,2023-04-08
County,55005,White,3,2023,4,12,2023-04-08
County,55005,White,4,2023,0,1.66666666666667,2023-04-08
County,55007,White,1,2020,0,0.666666666666667,2023-04-08
County,55007,White,3,2020,1,0.666666666666667,2023-04-08
County,55007,White,4,2020,0,1,2023-04-08
County,55007,White,5,2020,1,1.33333333333333,2023-04-08
County,55007,White,6,2020,2,0.666666666666667,2023-04-08
County,55007,White,7,2020,1,0.666666666666667,2023-04-08
County,55007,White,8,2020,1,1.33333333333333,2023-04-08
County,55007,White,9,2020,1,0.333333333333333,2023-04-08
County,55007,White,10,2020,0,1,2023-04-08
County,55007,White,11,2020,0,0.666666666666667,2023-04-08
County,55007,White,12,2020,2,1,2023-04-08
County,55007,White,1,2021,0,0.666666666666667,2023-04-08
County,55007,White,3,2021,1,0.666666666666667,2023-04-08
County,55007,White,4,2021,0,1,2023-04-08
County,55007,White,5,2021,1,1.33333333333333,2023-04-08
County,55007,White,6,2021,2,0.666666666666667,2023-04-08
County,55007,White,7,2021,1,0.666666666666667,2023-04-08
County,55007,White,8,2021,0,1.33333333333333,2023-04-08
County,55007,White,9,2021,0,0.333333333333333,2023-04-08
County,55007,White,10,2021,1,1,2023-04-08
County,55007,White,11,2021,3,0.666666666666667,2023-04-08
County,55007,White,12,2021,0,1,2023-04-08
County,55007,White,1,2022,1,0.666666666666667,2023-04-08
County,55007,White,3,2022,0,0.666666666666667,2023-04-08
County,55007,White,4,2022,1,1,2023-04-08
County,55007,White,5,2022,0,1.33333333333333,2023-04-08
County,55007,White,6,2022,0,0.666666666666667,2023-04-08
County,55007,White,7,2022,0,0.666666666666667,2023-04-08
County,55007,White,8,2022,0,1.33333333333333,2023-04-08
County,55007,White,9,2022,0,0.333333333333333,2023-04-08
County,55007,White,10,2022,2,1,2023-04-08
County,55007,White,11,2022,2,0.666666666666667,2023-04-08
County,55007,White,12,2022,1,1,2023-04-08
County,55007,White,1,2023,0,0.666666666666667,2023-04-08
County,55007,White,3,2023,0,0.666666666666667,2023-04-08
County,55007,White,4,2023,0,0.333333333333333,2023-04-08
County,55009,White,1,2020,141,78,2023-04-08
County,55009,White,2,2020,80,77.6666666666667,2023-04-08
County,55009,White,3,2020,40,78,2023-04-08
County,55009,White,4,2020,3,88.6666666666667,2023-04-08
County,55009,White,5,2020,18,85.6666666666667,2023-04-08
County,55009,White,6,2020,142,126,2023-04-08
County,55009,White,7,2020,104,96.6666666666667,2023-04-08
County,55009,White,8,2020,86,117.666666666667,2023-04-08
County,55009,White,9,2020,50,114.666666666667,2023-04-08
County,55009,White,10,2020,55,102.333333333333,2023-04-08
County,55009,White,11,2020,42,93,2023-04-08
County,55009,White,12,2020,71,81.3333333333333,2023-04-08
County,55009,White,1,2021,70,78,2023-04-08
County,55009,White,2,2021,54,77.3333333333333,2023-04-08
County,55009,White,3,2021,51,78,2023-04-08
County,55009,White,4,2021,47,88.6666666666667,2023-04-08
County,55009,White,5,2021,37,85.6666666666667,2023-04-08
County,55009,White,6,2021,46,126,2023-04-08
County,55009,White,7,2021,68,96.6666666666667,2023-04-08
County,55009,White,8,2021,57,117.666666666667,2023-04-08
County,55009,White,9,2021,71,114.666666666667,2023-04-08
County,55009,White,10,2021,83,102.333333333333,2023-04-08
County,55009,White,11,2021,83,93,2023-04-08
County,55009,White,12,2021,64,81.3333333333333,2023-04-08
County,55009,White,1,2022,67,78,2023-04-08
County,55009,White,2,2022,63,77.3333333333333,2023-04-08
County,55009,White,3,2022,107,78,2023-04-08
County,55009,White,4,2022,67,88.6666666666667,2023-04-08
County,55009,White,5,2022,99,85.6666666666667,2023-04-08
County,55009,White,6,2022,102,126,2023-04-08
County,55009,White,7,2022,114,96.6666666666667,2023-04-08
County,55009,White,8,2022,121,117.666666666667,2023-04-08
County,55009,White,9,2022,100,114.666666666667,2023-04-08
County,55009,White,10,2022,122,102.333333333333,2023-04-08
County,55009,White,11,2022,97,93,2023-04-08
County,55009,White,12,2022,71,81.3333333333333,2023-04-08
County,55009,White,1,2023,118,78,2023-04-08
County,55009,White,2,2023,73,77.3333333333333,2023-04-08
County,55009,White,3,2023,66,78,2023-04-08
County,55009,White,4,2023,11,17,2023-04-08
County,55011,White,1,2020,0,0.333333333333333,2023-04-08
County,55011,White,2,2020,1,1.66666666666667,2023-04-08
County,55011,White,3,2020,0,0.666666666666667,2023-04-08
County,55011,White,5,2020,2,2.33333333333333,2023-04-08
County,55011,White,6,2020,0,1.33333333333333,2023-04-08
County,55011,White,7,2020,1,2.66666666666667,2023-04-08
County,55011,White,8,2020,2,1,2023-04-08
County,55011,White,9,2020,0,1.33333333333333,2023-04-08
County,55011,White,10,2020,0,0.333333333333333,2023-04-08
County,55011,White,11,2020,1,1,2023-04-08
County,55011,White,12,2020,2,0.666666666666667,2023-04-08
County,55011,White,1,2021,3,0.333333333333333,2023-04-08
County,55011,White,2,2021,1,1.66666666666667,2023-04-08
County,55011,White,3,2021,0,0.666666666666667,2023-04-08
County,55011,White,5,2021,1,2.33333333333333,2023-04-08
County,55011,White,6,2021,3,1.33333333333333,2023-04-08
County,55011,White,7,2021,1,2.66666666666667,2023-04-08
County,55011,White,8,2021,1,1,2023-04-08
County,55011,White,9,2021,2,1.33333333333333,2023-04-08
County,55011,White,10,2021,1,0.333333333333333,2023-04-08
County,55011,White,11,2021,2,1,2023-04-08
County,55011,White,12,2021,1,0.666666666666667,2023-04-08
County,55011,White,1,2022,0,0.333333333333333,2023-04-08
County,55011,White,2,2022,1,1.66666666666667,2023-04-08
County,55011,White,3,2022,4,0.666666666666667,2023-04-08
County,55011,White,5,2022,0,2.33333333333333,2023-04-08
County,55011,White,6,2022,0,1.33333333333333,2023-04-08
County,55011,White,7,2022,4,2.66666666666667,2023-04-08
County,55011,White,8,2022,1,1,2023-04-08
County,55011,White,9,2022,2,1.33333333333333,2023-04-08
County,55011,White,10,2022,0,0.333333333333333,2023-04-08
County,55011,White,11,2022,0,1,2023-04-08
County,55011,White,12,2022,1,0.666666666666667,2023-04-08
County,55011,White,1,2023,0,0.333333333333333,2023-04-08
County,55011,White,2,2023,4,1.66666666666667,2023-04-08
County,55011,White,3,2023,4,0.666666666666667,2023-04-08
County,55013,White,1,2020,11,0.333333333333333,2023-04-08
County,55013,White,2,2020,2,1.66666666666667,2023-04-08
County,55013,White,3,2020,3,2.33333333333333,2023-04-08
County,55013,White,4,2020,0,2,2023-04-08
County,55013,White,5,2020,1,3,2023-04-08
County,55013,White,6,2020,3,1.33333333333333,2023-04-08
County,55013,White,7,2020,2,3.66666666666667,2023-04-08
County,55013,White,8,2020,2,1.33333333333333,2023-04-08
County,55013,White,9,2020,3,2.33333333333333,2023-04-08
County,55013,White,10,2020,0,1.33333333333333,2023-04-08
County,55013,White,11,2020,0,1.66666666666667,2023-04-08
County,55013,White,12,2020,3,1.66666666666667,2023-04-08
County,55013,White,1,2021,8,0.333333333333333,2023-04-08
County,55013,White,2,2021,0,1.66666666666667,2023-04-08
County,55013,White,3,2021,1,2.33333333333333,2023-04-08
County,55013,White,4,2021,2,2,2023-04-08
County,55013,White,5,2021,1,3,2023-04-08
County,55013,White,6,2021,2,1.33333333333333,2023-04-08
County,55013,White,7,2021,1,3.66666666666667,2023-04-08
County,55013,White,8,2021,2,1.33333333333333,2023-04-08
County,55013,White,9,2021,5,2.33333333333333,2023-04-08
County,55013,White,10,2021,1,1.33333333333333,2023-04-08
County,55013,White,11,2021,4,1.66666666666667,2023-04-08
County,55013,White,12,2021,4,1.66666666666667,2023-04-08
County,55013,White,1,2022,0,0.333333333333333,2023-04-08
County,55013,White,2,2022,4,1.66666666666667,2023-04-08
County,55013,White,3,2022,3,2.33333333333333,2023-04-08
County,55013,White,4,2022,2,2,2023-04-08
County,55013,White,5,2022,1,3,2023-04-08
County,55013,White,6,2022,6,1.33333333333333,2023-04-08
County,55013,White,7,2022,4,3.66666666666667,2023-04-08
County,55013,White,8,2022,0,1.33333333333333,2023-04-08
County,55013,White,9,2022,0,2.33333333333333,2023-04-08
County,55013,White,10,2022,0,1.33333333333333,2023-04-08
County,55013,White,11,2022,5,1.66666666666667,2023-04-08
County,55013,White,12,2022,0,1.66666666666667,2023-04-08
County,55013,White,1,2023,2,0.333333333333333,2023-04-08
County,55013,White,2,2023,3,1.66666666666667,2023-04-08
County,55013,White,3,2023,2,2.33333333333333,2023-04-08
County,55013,White,4,2023,1,0.666666666666667,2023-04-08
County,55015,White,1,2020,6,9,2023-04-08
County,55015,White,2,2020,7,4.66666666666667,2023-04-08
County,55015,White,3,2020,5,8,2023-04-08
County,55015,White,4,2020,0,5.66666666666667,2023-04-08
County,55015,White,5,2020,1,9.33333333333333,2023-04-08
County,55015,White,6,2020,4,6.66666666666667,2023-04-08
County,55015,White,7,2020,6,13.3333333333333,2023-04-08
County,55015,White,8,2020,6,8,2023-04-08
County,55015,White,9,2020,7,9.33333333333333,2023-04-08
County,55015,White,10,2020,2,6.66666666666667,2023-04-08
County,55015,White,11,2020,2,5,2023-04-08
County,55015,White,12,2020,4,4.66666666666667,2023-04-08
County,55015,White,1,2021,3,9,2023-04-08
County,55015,White,2,2021,0,4.66666666666667,2023-04-08
County,55015,White,3,2021,4,8,2023-04-08
County,55015,White,4,2021,7,5.66666666666667,2023-04-08
County,55015,White,5,2021,3,9.33333333333333,2023-04-08
County,55015,White,6,2021,2,6.66666666666667,2023-04-08
County,55015,White,7,2021,7,13.3333333333333,2023-04-08
County,55015,White,8,2021,3,8,2023-04-08
County,55015,White,9,2021,13,9.33333333333333,2023-04-08
County,55015,White,10,2021,8,6.66666666666667,2023-04-08
County,55015,White,11,2021,7,5,2023-04-08
County,55015,White,12,2021,4,4.66666666666667,2023-04-08
County,55015,White,1,2022,4,9,2023-04-08
County,55015,White,2,2022,8,4.66666666666667,2023-04-08
County,55015,White,3,2022,3,8,2023-04-08
County,55015,White,4,2022,4,5.66666666666667,2023-04-08
County,55015,White,5,2022,6,9.33333333333333,2023-04-08
County,55015,White,6,2022,11,6.66666666666667,2023-04-08
County,55015,White,7,2022,4,13.3333333333333,2023-04-08
County,55015,White,8,2022,12,8,2023-04-08
County,55015,White,9,2022,2,9.33333333333333,2023-04-08
County,55015,White,10,2022,3,6.66666666666667,2023-04-08
County,55015,White,11,2022,7,5,2023-04-08
County,55015,White,12,2022,6,4.66666666666667,2023-04-08
County,55015,White,1,2023,3,9,2023-04-08
County,55015,White,2,2023,9,4.66666666666667,2023-04-08
County,55015,White,3,2023,6,8,2023-04-08
County,55015,White,4,2023,2,1.66666666666667,2023-04-08
County,55017,White,1,2020,6,7.66666666666667,2023-04-08
County,55017,White,2,2020,9,9,2023-04-08
County,55017,White,3,2020,10,6,2023-04-08
County,55017,White,4,2020,2,11,2023-04-08
County,55017,White,5,2020,2,16,2023-04-08
County,55017,White,6,2020,15,16,2023-04-08
County,55017,White,7,2020,19,13,2023-04-08
County,55017,White,8,2020,9,17.3333333333333,2023-04-08
County,55017,White,9,2020,7,14,2023-04-08
County,55017,White,10,2020,4,15.3333333333333,2023-04-08
County,55017,White,11,2020,2,16,2023-04-08
County,55017,White,12,2020,8,10.3333333333333,2023-04-08
County,55017,White,1,2021,5,7.66666666666667,2023-04-08
County,55017,White,2,2021,10,9,2023-04-08
County,55017,White,3,2021,12,6,2023-04-08
County,55017,White,4,2021,1,11,2023-04-08
County,55017,White,5,2021,5,16,2023-04-08
County,55017,White,6,2021,9,16,2023-04-08
County,55017,White,7,2021,7,13,2023-04-08
County,55017,White,8,2021,3,17.3333333333333,2023-04-08
County,55017,White,9,2021,12,14,2023-04-08
County,55017,White,10,2021,9,15.3333333333333,2023-04-08
County,55017,White,11,2021,7,16,2023-04-08
County,55017,White,12,2021,11,10.3333333333333,2023-04-08
County,55017,White,1,2022,7,7.66666666666667,2023-04-08
County,55017,White,2,2022,7,9,2023-04-08
County,55017,White,3,2022,7,6,2023-04-08
County,55017,White,4,2022,8,11,2023-04-08
County,55017,White,5,2022,8,16,2023-04-08
County,55017,White,6,2022,15,16,2023-04-08
County,55017,White,7,2022,12,13,2023-04-08
County,55017,White,8,2022,5,17.3333333333333,2023-04-08
County,55017,White,9,2022,6,14,2023-04-08
County,55017,White,10,2022,7,15.3333333333333,2023-04-08
County,55017,White,11,2022,5,16,2023-04-08
County,55017,White,12,2022,2,10.3333333333333,2023-04-08
County,55017,White,1,2023,13,7.66666666666667,2023-04-08
County,55017,White,2,2023,7,9,2023-04-08
County,55017,White,3,2023,12,6,2023-04-08
County,55017,White,4,2023,7,1.33333333333333,2023-04-08
County,55019,White,1,2020,2,1.33333333333333,2023-04-08
County,55019,White,2,2020,1,3,2023-04-08
County,55019,White,3,2020,2,3.33333333333333,2023-04-08
County,55019,White,4,2020,0,2.33333333333333,2023-04-08
County,55019,White,5,2020,1,4.33333333333333,2023-04-08
County,55019,White,6,2020,4,7.33333333333333,2023-04-08
County,55019,White,7,2020,4,4.66666666666667,2023-04-08
County,55019,White,8,2020,4,2.33333333333333,2023-04-08
County,55019,White,9,2020,2,3.66666666666667,2023-04-08
County,55019,White,10,2020,4,3.66666666666667,2023-04-08
County,55019,White,11,2020,0,3.33333333333333,2023-04-08
County,55019,White,12,2020,2,2.33333333333333,2023-04-08
County,55019,White,1,2021,2,1.33333333333333,2023-04-08
County,55019,White,2,2021,2,3,2023-04-08
County,55019,White,3,2021,3,3.33333333333333,2023-04-08
County,55019,White,4,2021,3,2.33333333333333,2023-04-08
County,55019,White,5,2021,3,4.33333333333333,2023-04-08
County,55019,White,6,2021,0,7.33333333333333,2023-04-08
County,55019,White,7,2021,10,4.66666666666667,2023-04-08
County,55019,White,8,2021,3,2.33333333333333,2023-04-08
County,55019,White,9,2021,3,3.66666666666667,2023-04-08
County,55019,White,10,2021,4,3.66666666666667,2023-04-08
County,55019,White,11,2021,0,3.33333333333333,2023-04-08
County,55019,White,12,2021,9,2.33333333333333,2023-04-08
County,55019,White,1,2022,2,1.33333333333333,2023-04-08
County,55019,White,2,2022,4,3,2023-04-08
County,55019,White,3,2022,4,3.33333333333333,2023-04-08
County,55019,White,4,2022,3,2.33333333333333,2023-04-08
County,55019,White,5,2022,3,4.33333333333333,2023-04-08
County,55019,White,6,2022,6,7.33333333333333,2023-04-08
County,55019,White,7,2022,2,4.66666666666667,2023-04-08
County,55019,White,8,2022,5,2.33333333333333,2023-04-08
County,55019,White,9,2022,2,3.66666666666667,2023-04-08
County,55019,White,10,2022,3,3.66666666666667,2023-04-08
County,55019,White,11,2022,3,3.33333333333333,2023-04-08
County,55019,White,12,2022,1,2.33333333333333,2023-04-08
County,55019,White,1,2023,3,1.33333333333333,2023-04-08
County,55019,White,2,2023,4,3,2023-04-08
County,55019,White,3,2023,2,3.33333333333333,2023-04-08
County,55019,White,4,2023,0,0.333333333333333,2023-04-08
County,55021,White,1,2020,16,9.33333333333333,2023-04-08
County,55021,White,2,2020,12,11,2023-04-08
County,55021,White,3,2020,12,16.6666666666667,2023-04-08
County,55021,White,4,2020,1,11.6666666666667,2023-04-08
County,55021,White,5,2020,2,14,2023-04-08
County,55021,White,6,2020,19,15.3333333333333,2023-04-08
County,55021,White,7,2020,7,14,2023-04-08
County,55021,White,8,2020,11,11.3333333333333,2023-04-08
County,55021,White,9,2020,12,10.6666666666667,2023-04-08
County,55021,White,10,2020,11,16.6666666666667,2023-04-08
County,55021,White,11,2020,5,12,2023-04-08
County,55021,White,12,2020,8,9,2023-04-08
County,55021,White,1,2021,7,9.33333333333333,2023-04-08
County,55021,White,2,2021,8,11,2023-04-08
County,55021,White,3,2021,6,16.6666666666667,2023-04-08
County,55021,White,4,2021,5,11.6666666666667,2023-04-08
County,55021,White,5,2021,5,14,2023-04-08
County,55021,White,6,2021,8,15.3333333333333,2023-04-08
County,55021,White,7,2021,8,14,2023-04-08
County,55021,White,8,2021,12,11.3333333333333,2023-04-08
County,55021,White,9,2021,8,10.6666666666667,2023-04-08
County,55021,White,10,2021,16,16.6666666666667,2023-04-08
County,55021,White,11,2021,7,12,2023-04-08
County,55021,White,12,2021,9,9,2023-04-08
County,55021,White,1,2022,12,9.33333333333333,2023-04-08
County,55021,White,2,2022,10,11,2023-04-08
County,55021,White,3,2022,7,16.6666666666667,2023-04-08
County,55021,White,4,2022,5,11.6666666666667,2023-04-08
County,55021,White,5,2022,8,14,2023-04-08
County,55021,White,6,2022,13,15.3333333333333,2023-04-08
County,55021,White,7,2022,5,14,2023-04-08
County,55021,White,8,2022,10,11.3333333333333,2023-04-08
County,55021,White,9,2022,4,10.6666666666667,2023-04-08
County,55021,White,10,2022,6,16.6666666666667,2023-04-08
County,55021,White,11,2022,7,12,2023-04-08
County,55021,White,12,2022,5,9,2023-04-08
County,55021,White,1,2023,6,9.33333333333333,2023-04-08
County,55021,White,2,2023,9,11,2023-04-08
County,55021,White,3,2023,9,16.6666666666667,2023-04-08
County,55021,White,4,2023,2,1.66666666666667,2023-04-08
County,55023,White,1,2020,0,1.33333333333333,2023-04-08
County,55023,White,2,2020,1,0.333333333333333,2023-04-08
County,55023,White,3,2020,0,1,2023-04-08
County,55023,White,4,2020,0,0.666666666666667,2023-04-08
County,55023,White,5,2020,1,2,2023-04-08
County,55023,White,6,2020,2,2.66666666666667,2023-04-08
County,55023,White,7,2020,1,3,2023-04-08
County,55023,White,8,2020,1,2,2023-04-08
County,55023,White,9,2020,0,1.33333333333333,2023-04-08
County,55023,White,10,2020,0,1,2023-04-08
County,55023,White,11,2020,1,0.666666666666667,2023-04-08
County,55023,White,12,2020,0,0.666666666666667,2023-04-08
County,55023,White,1,2021,1,1.33333333333333,2023-04-08
County,55023,White,2,2021,1,0.333333333333333,2023-04-08
County,55023,White,3,2021,1,1,2023-04-08
County,55023,White,4,2021,0,0.666666666666667,2023-04-08
County,55023,White,5,2021,0,2,2023-04-08
County,55023,White,6,2021,1,2.66666666666667,2023-04-08
County,55023,White,7,2021,0,3,2023-04-08
County,55023,White,8,2021,2,2,2023-04-08
County,55023,White,9,2021,1,1.33333333333333,2023-04-08
County,55023,White,10,2021,3,1,2023-04-08
County,55023,White,11,2021,1,0.666666666666667,2023-04-08
County,55023,White,12,2021,0,0.666666666666667,2023-04-08
County,55023,White,1,2022,2,1.33333333333333,2023-04-08
County,55023,White,2,2022,2,0.333333333333333,2023-04-08
County,55023,White,3,2022,2,1,2023-04-08
County,55023,White,4,2022,2,0.666666666666667,2023-04-08
County,55023,White,5,2022,0,2,2023-04-08
County,55023,White,6,2022,2,2.66666666666667,2023-04-08
County,55023,White,7,2022,4,3,2023-04-08
County,55023,White,8,2022,0,2,2023-04-08
County,55023,White,9,2022,3,1.33333333333333,2023-04-08
County,55023,White,10,2022,3,1,2023-04-08
County,55023,White,11,2022,1,0.666666666666667,2023-04-08
County,55023,White,12,2022,1,0.666666666666667,2023-04-08
County,55023,White,1,2023,3,1.33333333333333,2023-04-08
County,55023,White,2,2023,1,0.333333333333333,2023-04-08
County,55023,White,3,2023,2,1,2023-04-08
County,55023,White,4,2023,1,0.333333333333333,2023-04-08
County,55025,White,1,2020,192,148.666666666667,2023-04-08
County,55025,White,2,2020,154,126.666666666667,2023-04-08
County,55025,White,3,2020,47,138,2023-04-08
County,55025,White,4,2020,5,144.333333333333,2023-04-08
County,55025,White,5,2020,34,170.666666666667,2023-04-08
County,55025,White,6,2020,166,184.333333333333,2023-04-08
County,55025,White,7,2020,95,176,2023-04-08
County,55025,White,8,2020,79,155,2023-04-08
County,55025,White,9,2020,68,155.666666666667,2023-04-08
County,55025,White,10,2020,101,145,2023-04-08
County,55025,White,11,2020,43,155.333333333333,2023-04-08
County,55025,White,12,2020,97,150.333333333333,2023-04-08
County,55025,White,1,2021,76,148.666666666667,2023-04-08
County,55025,White,2,2021,36,125.666666666667,2023-04-08
County,55025,White,3,2021,93,138,2023-04-08
County,55025,White,4,2021,66,144.333333333333,2023-04-08
County,55025,White,5,2021,59,170.666666666667,2023-04-08
County,55025,White,6,2021,88,184.333333333333,2023-04-08
County,55025,White,7,2021,76,176,2023-04-08
County,55025,White,8,2021,87,155,2023-04-08
County,55025,White,9,2021,140,155.666666666667,2023-04-08
County,55025,White,10,2021,163,145,2023-04-08
County,55025,White,11,2021,107,155.333333333333,2023-04-08
County,55025,White,12,2021,126,150.333333333333,2023-04-08
County,55025,White,1,2022,132,148.666666666667,2023-04-08
County,55025,White,2,2022,86,125.666666666667,2023-04-08
County,55025,White,3,2022,125,138,2023-04-08
County,55025,White,4,2022,102,144.333333333333,2023-04-08
County,55025,White,5,2022,95,170.666666666667,2023-04-08
County,55025,White,6,2022,136,184.333333333333,2023-04-08
County,55025,White,7,2022,141,176,2023-04-08
County,55025,White,8,2022,149,155,2023-04-08
County,55025,White,9,2022,164,155.666666666667,2023-04-08
County,55025,White,10,2022,167,145,2023-04-08
County,55025,White,11,2022,193,155.333333333333,2023-04-08
County,55025,White,12,2022,162,150.333333333333,2023-04-08
County,55025,White,1,2023,248,148.666666666667,2023-04-08
County,55025,White,2,2023,188,125.666666666667,2023-04-08
County,55025,White,3,2023,200,138,2023-04-08
County,55025,White,4,2023,40,28.6666666666667,2023-04-08
County,55027,White,1,2020,37,22.6666666666667,2023-04-08
County,55027,White,2,2020,20,18.6666666666667,2023-04-08
County,55027,White,3,2020,12,19.3333333333333,2023-04-08
