type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
County,47157,Black,01/2020,2503,1293,2023-04-08
County,47157,Black,02/2020,2146,1048.8,2023-04-08
County,47157,Black,03/2020,1226,1118,2023-04-08
County,47157,Black,04/2020,353,1055.85,2023-04-08
County,47157,Black,05/2020,666,1328.58333333333,2023-04-08
County,47157,Black,06/2020,1047,1435.8,2023-04-08
County,47157,Black,07/2020,1188,1348.25,2023-04-08
County,47157,Black,08/2020,1202,1411.70833333333,2023-04-08
County,47157,Black,09/2020,1455,1314,2023-04-08
County,47157,Black,10/2020,1626,1243.65,2023-04-08
County,47157,Black,11/2020,1379,1326.75,2023-04-08
County,47157,Black,12/2020,1410,1153.15,2023-04-08
County,47157,Black,01/2021,822,1565.35,2023-04-08
County,47157,Black,02/2021,673,1320.55,2023-04-08
County,47157,Black,03/2021,1417,1045.95,2023-04-08
County,47157,Black,04/2021,1312,986.85,2023-04-08
County,47157,Black,05/2021,1144,1250.75,2023-04-08
County,47157,Black,06/2021,1281,1362.6,2023-04-08
County,47157,Black,07/2021,1256,1264.2,2023-04-08
County,47157,Black,08/2021,1498,1573.65,2023-04-08
County,47157,Black,09/2021,1802,1227.9,2023-04-08
County,47157,Black,10/2021,1715,1350.25,2023-04-08
County,47157,Black,11/2021,1522,1240.25,2023-04-08
County,47157,Black,12/2021,1601,1089.15,2023-04-08
County,47157,Black,01/2022,1981,1254.625,2023-04-08
County,47157,Black,02/2022,1769,1246.85,2023-04-08
County,47157,Black,03/2022,1910,993.15,2023-04-08
County,47157,Black,04/2022,1717,922.2,2023-04-08
County,47157,Black,05/2022,2191,1427.85,2023-04-08
County,47157,Black,06/2022,2374,1293.15,2023-04-08
County,47157,Black,07/2022,2582,1397.25,2023-04-08
County,47157,Black,08/2022,2555,1499.1,2023-04-08
County,47157,Black,09/2022,2563,1156.2,2023-04-08
County,47157,Black,10/2022,2682,1283.58333333333,2023-04-08
County,47157,Black,11/2022,2459,1175.8,2023-04-08
County,47157,Black,12/2022,2295,1034.3,2023-04-08
County,47157,Black,01/2023,2716,1445.45,2023-04-08
County,47157,Black,02/2023,1794,1189,2023-04-08
County,47157,Black,03/2023,1898,951.75,2023-04-08
County,47157,Black,04/2023,63,161.375,2023-04-08
County,sealed,,01/2020,3,5.6,2023-04-08
County,sealed,,02/2020,1,1.45,2023-04-08
County,sealed,,03/2020,2,1.35,2023-04-08
County,sealed,,04/2020,0,3.85,2023-04-08
County,sealed,,05/2020,1,3.08333333333333,2023-04-08
County,sealed,,06/2020,1,4.3,2023-04-08
County,sealed,,07/2020,2,1.8,2023-04-08
County,sealed,,08/2020,3,3.875,2023-04-08
County,sealed,,09/2020,2,2.15,2023-04-08
County,sealed,,10/2020,1,3.85,2023-04-08
County,sealed,,11/2020,0,2.9,2023-04-08
County,sealed,,12/2020,0,4.65,2023-04-08
County,sealed,,01/2021,0,6.45,2023-04-08
County,sealed,,02/2021,1,1.95,2023-04-08
County,sealed,,03/2021,0,1.3,2023-04-08
County,sealed,,04/2021,1,3.45,2023-04-08
County,sealed,,05/2021,2,2.83333333333333,2023-04-08
County,sealed,,06/2021,0,4.15,2023-04-08
County,sealed,,07/2021,1,1.75,2023-04-08
County,sealed,,08/2021,0,4.5,2023-04-08
County,sealed,,09/2021,0,1.95,2023-04-08
County,sealed,,10/2021,2,3.95833333333333,2023-04-08
County,sealed,,11/2021,5,2.8,2023-04-08
County,sealed,,12/2021,3,4.55,2023-04-08
County,sealed,,01/2022,5,5.29166666666667,2023-04-08
County,sealed,,02/2022,10,1.7,2023-04-08
County,sealed,,03/2022,3,1.2,2023-04-08
County,sealed,,04/2022,2,3.4,2023-04-08
County,sealed,,05/2022,3,3.3,2023-04-08
County,sealed,,06/2022,7,4.05,2023-04-08
County,sealed,,07/2022,8,1.83333333333333,2023-04-08
County,sealed,,08/2022,4,4.35,2023-04-08
County,sealed,,09/2022,2,1.9,2023-04-08
County,sealed,,10/2022,4,3.66666666666667,2023-04-08
County,sealed,,11/2022,3,2.6,2023-04-08
County,sealed,,12/2022,5,4.4,2023-04-08
County,sealed,,01/2023,6,6.25,2023-04-08
County,sealed,,02/2023,5,1.65,2023-04-08
County,sealed,,03/2023,1,1.2,2023-04-08
County,sealed,,04/2023,0,0.25,2023-04-08
