position,time_period,end_date,xplaintiff,xstreet_clean,filings,top100,lat,lon
16,2/28/2022,3/4/2023,THE JAMESON,8172 CENTURY CIR W,138,0.359,39.903684,-86.190809
17,2/28/2022,3/4/2023,THE MERIDIAN SOUTH APARTMENTS,2106 SHELBURNE DR,136,0.359,39.881771,-86.196501
18,2/28/2022,3/4/2023,CENTER POINT APARTMENT HOMES,6722 MILL CREEK CIR,133,0.359,39.820292,-86.277534
19,2/28/2022,3/4/2023,VALLEY BROOK,6523 ATLANTA DR,129,0.359,39.694118,-86.273781
20,2/28/2022,3/4/2023,ISLAND CLUB APARTMENTS ,7638 ISLAND CLUB DR,123,0.359,39.810869,-86.295525
21,2/28/2022,3/4/2023,CORE RIVERBEND APARTMENTS,8670 MALAGA DR,119,0.359,39.914827,-86.083592
22,2/28/2022,3/4/2023,REGENCY PARK SOUTH APARTMENTS,107 ANTOINETTE PL,110,0.359,39.683072,-86.156454
23,2/28/2022,3/4/2023,SUMMERWOOD ON TOWNE LINE APARTMENTS BY HIGHMARK RESIDENTIAL,2619 BANEBERRY LN,107,0.359,39.907885,-86.206065
24,2/28/2022,3/4/2023,HEATHER RIDGE APARTMENTS,3216 HEATHER RIDGE DR,106,0.359,39.812853,-86.286396
25,2/28/2022,3/4/2023,"STAR EAGLE LAKE, LLC",1925 HIGH EAGLE TRL,104,0.359,39.79218,-86.262703
26,2/28/2022,3/4/2023,"BROOKWOOD APARTMENTS II, LLC ",5025 TURTLE CREEK CT,103,0.359,39.688478,-86.145374
27,2/28/2022,3/4/2023,THE LATITUDES APARTMENTS,8924 LATITUDES DR,102,0.359,39.641575,-86.050906
28,2/28/2022,3/4/2023,LAKESHORE APARTMENTS,8356 LAKE SHORE TRAIL EDR,101,0.359,39.908458,-86.085695
29,2/28/2022,3/4/2023,WARREN HARBOR APARTMENTS,9236 SUSSEX TER,100,0.359,39.799758,-86.00553
30,2/28/2022,3/4/2023,WILLIAMSBURG NORTH APARTMENTS,6243 BROOKLINE DR,99,0.359,39.869204,-86.092728
31,2/28/2022,3/4/2023,BAVARIAN VILLAGE APARTMENTS,3026 BAVARIAN DR,99,0.359,39.812079,-85.98724
32,2/28/2022,3/4/2023,HERMITAGE APARTMENTS,2307 HERMITAGE CT,95,0.359,39.797735,-86.255477
33,2/28/2022,3/4/2023,RIVERCHASE APARTMENTS,7234-K RIVER WALK DR,95,0.359,39.80553,-86.288349
34,2/28/2022,3/4/2023,SUMMIT AT KEYSTONE APARTMENTS ,6525 GLADESEND CT,95,0.359,39.876796,-86.119088
35,2/28/2022,3/4/2023,REFLECTIONS APARTMENTS,1717 HARFIELD DR,92,0.359,39.898782,-86.189603
36,2/28/2022,3/4/2023,THE RESIDENCES ON 56TH STREET,5722 BRENDON WAY W DR,92,0.359,39.858399,-86.052121
37,2/28/2022,3/4/2023,ARLINGTON GREEN APARTMENTS,2157 N ARLINGTON AVE,92,0.359,39.797861,-86.063608
38,2/28/2022,3/4/2023,TIMBER POINT APARTMENTS,7153 KINGSWOOD CT,91,0.359,39.872794,-86.041617
39,2/28/2022,3/4/2023,THE M CLUB APARTMENTS ,5745 CHENSFORD DR,91,0.359,39.860038,-86.045618
40,2/28/2022,3/4/2023,MAPLE CREEK VILLAGE APARTMENTS,3800 W MICHIGAN ST,91,0.359,39.774382,-86.22754
41,2/28/2022,3/4/2023,SEVEN POINTE APARTMENTS,2730 BARBARY LN,90,0.359,39.844174,-86.117699
42,2/28/2022,3/4/2023,TEAL RUN APARTMENTS,2264 TRADE WINDS DR,88,0.359,39.800226,-85.989142
43,2/28/2022,3/4/2023,FISHERMAN S VILLAGE APARTMENTS,3005 COAST DR,88,0.359,39.81057,-86.291203
44,2/28/2022,3/4/2023,PANGEA FIELDS APARTMENTS ,3150 LINCOLN RD,85,0.359,39.811335,-86.2163
45,2/28/2022,3/4/2023,"OAKBROOK VILLAGE APTS OF INDIANAPOLIS, LLC MENT CO",6108 GEORGETOWN RD,85,0.359,39.863457,-86.243866
46,2/28/2022,3/4/2023,NEW BRIDGE APARTMENTS,2359 BECKWITH DR,84,0.359,39.80095,-86.125399
47,2/28/2022,3/4/2023,WATERSIDE AT CASTLETON,7490 TREELINE PL,84,0.359,39.911478,-86.037433
48,2/28/2022,3/4/2023,ENGLISH VILLAGE APARTMENTS,7551 S VILLAGE WAY,84,0.359,39.760363,-86.033975
49,2/28/2022,3/4/2023,PHEASANT RUN APARTMENTS,7847 PALAWAN DR,83,0.359,39.755849,-86.029019
50,2/28/2022,3/4/2023,PANGEA PRAIRIES APARTMENTS ,4444 JAMESTOWN CT,82,0.359,39.838654,-86.063177
51,2/28/2022,3/4/2023,ECHO RIDGE APARTMENTS,8554 SIERRA RIDGE DR,80,0.359,39.712998,-86.015261
52,2/28/2022,3/4/2023,"ABINGTON APARTMENTS, LLC ",4631 EDWARDIAN CIR,79,0.359,39.837512,-86.239323
53,2/28/2022,3/4/2023,OWNER OF THE NEW MARINERS VILLAGE,7027 ISLANDER DR,78,0.359,39.808501,-86.284882
54,2/28/2022,3/4/2023,SILVERSTONE MHC,7341 FOREST LAKE RD,77,0.359,39.76515,-86.037707
55,2/28/2022,3/4/2023,"STAR I I I AVERY POINT, LLC",8419 MAPLE TREE DR,76,0.359,39.909505,-86.051084
56,2/28/2022,3/4/2023,BERKLEY COMMONS IN LLC OWNER OF BERKLEY COMMONS,2337 MAYHEW DR,76,0.359,39.645413,-86.11901
57,2/28/2022,3/4/2023,FOX CLUB APARTMENTS,2622 FOX HARBOUR LN,76,0.359,39.70309,-86.116933
58,2/28/2022,3/4/2023,RESIDENCE AT BRICKYARD FLATS LLC OWNER OF BRICKYARD FLATS,2703 EMBASSY ROW,75,0.359,39.805114,-86.270467
59,2/28/2022,3/4/2023,PARKVIEW AT BEECH GROVE APARTMENTS,3632 DANDELION AVE,74,0.359,39.714487,-86.075327
60,2/28/2022,3/4/2023,THE OWNER OF WESTPARK TOWNHOMES,7857 MAUREEN TER,74,0.359,39.781632,-86.299287
61,2/28/2022,3/4/2023,STONERIDGE APARTMENTS,7230 VEGA WAY,73,0.359,39.686001,-86.287782
62,2/28/2022,3/4/2023,LAKE MARINA APARTMENTS,9549 SHORELAND LN,70,0.359,39.800877,-85.997348
63,2/28/2022,3/4/2023,WELLINGTON VILLAGE APARTMENTS,7695 LITTLE JOHN DR,70,0.359,39.793065,-86.032274
64,2/28/2022,3/4/2023,THE TYLER APARTMENTS,1201 INDIANA AVE,70,0.359,39.786071,-86.180518
65,2/28/2022,3/4/2023,"CARLTON COURT HOLDINGS, LLC",2943 PLAZA DR,70,0.359,39.906433,-86.212008
66,2/28/2022,3/4/2023,"IDLEWOOD APARTMENTS, LLC",3523 IDLEWOOD TER,69,0.359,39.818973,-86.280124
67,2/28/2022,3/4/2023,SERENITY PARK APARTMENTS,3920 BREEN DR,67,0.359,39.828201,-86.00718
68,2/28/2022,3/4/2023,MAISON GARDENS APTS,4236 RUE BISCAY,67,0.359,39.834397,-86.011698
69,2/28/2022,3/4/2023,THE LIFE AT NORTHWEST GARDENS,3806 BENNETT DR,66,0.359,39.824203,-86.262583
70,2/28/2022,3/4/2023,PANGEA HILLS APARTMENTS ,5546 BLUE HILL CIR,65,0.359,39.773302,-86.255604
71,2/28/2022,3/4/2023,VERIDIAN CASTLETON,7749 KNUE RD,64,0.359,39.894961,-86.05958
72,2/28/2022,3/4/2023,"FOUNDATION FOR AFFORDABLE RENTAL HOUSING, INC. OWNER OF WOODS AT OAK CROSSING",3633 NOBSCOT CT,64,0.359,39.821391,-86.211878
73,2/28/2022,3/4/2023,BRIERGATE APARTMENTS,2849 ELWIN DR,64,0.359,39.809436,-86.005683
74,2/28/2022,3/4/2023,HICKORY KNOLL,4210 HICKORY TRL E,63,0.359,39.706695,-86.05009
75,2/28/2022,3/4/2023,BAYVIEW CLUB APARTMENTS ,7565 BAYVIEW CLUB DR,62,0.359,39.891941,-86.048731
76,2/28/2022,3/4/2023,SUNDANCE AT THE CROSSING APARTMENTS,4837 SUNPOINT CIR,62,0.359,39.661167,-86.086352
77,2/28/2022,3/4/2023,RESIDENCE AT THE LEGEND LLC OWNER OF THE LEGEND AT SPEEDWAY,5428 W 22ND ST,61,0.359,39.796712,-86.25312
78,2/28/2022,3/4/2023,FOUNTAIN PARC APARTMENTS,4909 ADAMS BLVD NDR,61,0.359,39.869811,-86.085633
79,2/28/2022,3/4/2023,EVERLY AT MERIDIAN HILLS,6412 HOOVER RD,61,0.359,39.873341,-86.175157
80,2/28/2022,3/4/2023,COUNTRY CLUB APARTMENTS,115 BETSY LN,60,0.359,39.722113,-86.154789
81,2/28/2022,3/4/2023,RUNAWAY BAY APARTMENTS ,1940 RUNAWAY BAY LN,60,0.359,39.793077,-86.267101
82,2/28/2022,3/4/2023,"STAR HARRISON PLACE, LLC",2812 HARTLE DR,60,0.359,39.860136,-85.998252
83,2/28/2022,3/4/2023,AMBER WOODS II LP ,10175 JOHN JAY DR,60,0.359,39.822456,-85.988882
84,2/28/2022,3/4/2023,SPINNAKER COURT,3572 ST THOMAS LN,59,0.359,39.819463,-86.292726
85,2/28/2022,3/4/2023,A/62 APARTMENTS,6134 TOURS CT,58,0.359,39.867064,-86.094276
86,2/28/2022,3/4/2023,NINTH AVENUE APTS ,4570 KATHI DR,58,0.359,39.700581,-86.094722
87,2/28/2022,3/4/2023,WOODS OF EAGLE CREEK II,5109 WINTERBERRY DR,58,0.359,39.857414,-86.24842
88,2/28/2022,3/4/2023,LANDMARK APARTMENTS,2062 LANDMARK DR,57,0.359,39.892099,-86.197683
89,2/28/2022,3/4/2023,THE LODGE AT TRAILS EDGE,9430 BENCHVIEW DR,56,0.359,39.924935,-86.136969
90,2/28/2022,3/4/2023,LAKES AT CROSSBRIDGE APARTMENTS,7830 DARIEN CT,56,0.359,39.829308,-86.03012
91,2/28/2022,3/4/2023,ARBORWOOD AT MANN ROAD,"6620 TRUNK WAY, #E",56,0.359,39.691926,-86.236777
92,2/28/2022,3/4/2023,TIMBERSEDGE DRIVE LLC OWNER OF WILDWOOD VILLAGE APARTMENTS,3407 WOODFRONT DR,56,0.359,39.817906,-86.217815
93,2/28/2022,3/4/2023,THE WYLDE AT EAGLE CREEK,6750 EAGLE POINTE DR S,55,0.359,39.836381,-86.279011
94,2/28/2022,3/4/2023,CLOVERLEAF APARTMENTS,911 HARDIN BLVD,55,0.359,39.753585,-86.263297
95,2/28/2022,3/4/2023,THE LIFE AT BELHAVEN PLACE,805 BELHAVEN DR,55,0.359,39.780882,-85.979772
96,2/28/2022,3/4/2023,EDISON AT MERIDIAN HILLS,814 LINCOLNWOOD LN,54,0.359,39.875446,-86.173495
97,2/28/2022,3/4/2023,CHATEAU DE VILLE,3836 RUE VERLAINE,54,0.359,39.853198,-86.102036
98,2/28/2022,3/4/2023,RESIDENCE AT THE LEGEND LLC OWNER OF THE LEGEND AT SPEEDWAY,5410 WHITE HORSE RD,54,0.359,39.795012,-86.25279
99,2/28/2022,3/4/2023,MARIWOOD MOBILE HOME COMMUNITY,610 MARIWOOD DR,54,0.359,39.773845,-86.326196
100,2/28/2022,3/4/2023,WOODS OF CASTLETON APARTMENTS LLC OWNER OF THE WOODS OF CASTLETON,7461 WOODLEA CT,51,0.359,39.90922,-86.037959
